Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,124,1382,7,181,0,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Basilicata,35,358,0,79,13,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Calabria,151,971,6,177,0,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Campania,264,3878,9,575,0,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Emilia-Romagna,809,9001,30,889,0,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Friuli Venezia Giulia,131,1277,2,175,0,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Lazio,505,6421,39,943,243,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Liguria,178,1604,3,218,12,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Lombardia,569,10457,13,1810,0,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Marche,77,983,3,230,50,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Molise,11,176,1,39,26,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
P.A. Bolzano,21,500,1,100,20,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
P.A. Trento,65,517,1,90,0,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Piemonte,276,6794,8,628,99,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Puglia,185,2735,7,405,0,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Sardegna,85,1602,7,204,16,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Sicilia,379,3592,24,785,0,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Toscana,231,5033,8,570,13,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Umbria,127,662,1,86,41,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Valle d'Aosta,3,85,0,13,21,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Veneto,347,6000,20,1000,0,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
Italia,4573,64028,190,9197,554,Dati della Protezione Civile del 04 Settembre 2022 ore 18:07
