Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,683,17774,11908,912,624,5%,567,43,"3,70%",57,"4,37","9,60%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Basilicata,307,4556,3600,646,164,5%,141,25,"5,20%",23,"4,13","21,10%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Calabria,297,9416,6677,347,365,5%,338,18,"13,40%",27,"1,40","28,60%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Campania,4079,104065,83220,1438,2336,3%,2153,37,"10,80%",183,"3,16","-4,70%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Emilia-Romagna,2384,83068,48156,1078,2389,5%,2164,48,"3,30%",225,"5,04","-1,30%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Friuli Venezia Giulia,831,17771,9151,755,413,5%,366,30,"5,80%",47,"3,88","0,00%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Lazio,2925,78665,62399,1064,3278,5%,3018,51,"2,20%",260,"4,43","0,40%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Liguria,1209,41464,14885,965,1482,10%,1372,89,"0,70%",110,"7,13","0,90%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Lombardia,10634,304591,151269,1497,8120,5%,7319,72,"3,90%",801,"7,93","2,40%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Marche,740,21830,12834,845,633,5%,559,37,"4,30%",74,"4,87","0,00%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Molise,63,2789,1879,622,62,3%,55,18,"0,00%",7,"2,32","0,00%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
P.A. Bolzano,820,15984,9714,1826,494,5%,453,85,"1,10%",41,"7,71","-2,40%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
P.A. Trento,202,12094,2920,538,383,13%,353,65,"4,40%",30,"5,53","0,00%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Piemonte,5258,117312,66654,1535,5243,8%,4890,113,"1,20%",353,"8,13","1,40%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Puglia,1350,31792,22511,562,1407,6%,1249,31,"4,70%",158,"3,94","9,00%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Sardegna,623,14417,9693,594,529,5%,472,29,"11,30%",57,"3,50","1,80%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Sicilia,1707,38381,26286,529,1660,6%,1450,29,"4,20%",210,"4,23","2,40%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Toscana,2478,74330,50129,1347,1921,4%,1656,44,"0,20%",265,"7,12","3,50%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Umbria,604,17640,10390,1180,427,4%,359,41,"1,40%",68,"7,72","-1,40%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Valle d'Aosta,103,4858,2363,1883,164,7%,149,119,"-6,30%",15,"11,95","-6,30%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Veneto,3605,94506,57288,1167,2050,4%,1831,37,"3,90%",219,"4,46","2,80%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
Italia,40902,1107303,663926,1102,34144,5%,30914,51,"3,50%",3230,"5,36","1,90%",Dati della Protezione Civile del 13 Novembre 2020 ore 21:59
