Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,26,81.853,1.389,107,55,4%,50,4,420%,5,039,000%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Basilicata,16,30.526,999,181,22,2%,22,4,-830%,0,000,000%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Calabria,69,85.521,2.799,148,104,4%,90,5,-430%,14,074,1670%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Campania,340,460.631,6.231,109,188,3%,173,3,-850%,15,026,-630%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Emilia-Romagna,240,427.626,14.741,330,326,2%,293,7,-550%,33,074,-570%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Friuli Venezia Giulia,133,114.856,929,77,44,5%,37,3,-980%,7,058,000%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Lazio,222,388.659,8.738,152,348,4%,298,5,140%,50,087,000%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Liguria,64,113.707,899,59,59,7%,53,3,-540%,6,039,000%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Lombardia,432,888.500,8.252,82,342,4%,287,3,-340%,55,055,-180%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Marche,23,114.836,2.019,133,54,3%,41,3,000%,13,086,000%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Molise,3,14.565,78,26,3,4%,2,1,10000%,1,033,000%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
P.A. Bolzano,101,77.753,845,159,30,4%,23,4,450%,7,131,-1250%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
P.A. Trento,29,48.782,296,54,19,6%,17,3,-560%,2,037,-3330%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Piemonte,214,381.685,3.317,77,199,6%,182,4,280%,17,039,-1500%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Puglia,134,270.367,2.170,55,152,7%,134,3,080%,18,046,000%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Sardegna,22,75.832,1.580,98,63,4%,53,3,-3030%,10,062,1110%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Sicilia,266,303.185,7.727,158,293,4%,250,5,-350%,43,088,000%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Toscana,212,285.641,5.354,145,215,4%,194,5,000%,21,057,-450%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Umbria,32,64.263,545,63,37,7%,32,4,-300%,5,057,000%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Valle d'Aosta,7,12.240,111,89,4,4%,4,3,3330%,0,000,000%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Veneto,398,474.436,9.052,186,166,2%,136,3,070%,30,061,710%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
Italia,2.983,4.715.464,78.071,131,2.723,3%,2.371,4,-300%,352,059,-140%,Dati della Protezione Civile del 16 Ottobre 2021 ore 18:42
