Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,402,42846,10487,803,429,4%,383,29,-1.5&,46,3.52,7%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Basilicata,29,13231,5424,974,68,1%,66,12,-5.7&,2,0.36,0%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Calabria,193,32747,8909,463,296,3%,276,14,1.5&,20,1.04,11.1%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Campania,1401,222185,62422,1079,1516,2%,1417,24,-1.3&,99,1.71,7.6%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Emilia-Romagna,1277,218651,46868,1049,2318,5%,2112,47,-0.6&,206,4.61,1.5%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Friuli Venezia Giulia,396,67534,11333,936,650,6%,590,49,-1&,60,4.95,5.3%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Lazio,943,205448,63201,1077,2672,4%,2388,41,-0.8&,284,4.84,0.7%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Liguria,307,69668,4436,287,677,15%,612,40,4.1&,65,4.21,4.8%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Lombardia,1438,538054,51077,506,3865,8%,3503,35,1.4&,362,3.58,-4%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Marche,362,55487,9258,610,601,6%,529,35,-2.4&,72,4.74,1.4%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Molise,93,8354,1159,383,67,6%,58,19,7.4&,9,2.98,12.5%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
P.A. Bolzano,467,40167,4618,868,255,6%,223,42,3.2&,32,6.01,0%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
P.A. Trento,135,27527,2469,455,213,9%,178,33,2.9&,35,6.45,0%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Piemonte,538,223097,12312,284,2268,18%,2122,49,-0.2&,146,3.36,-2.7%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Puglia,1069,122907,52744,1316,1561,3%,1397,35,0.6&,164,4.09,0.6%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Sardegna,167,38537,15980,980,485,3%,446,27,-0.9&,39,2.39,0%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Sicilia,716,136103,42289,851,1529,4%,1325,27,-1.5&,204,4.11,-1.9%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Toscana,510,134456,9175,246,744,8%,648,17,0&,96,2.58,1.1%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Umbria,294,36051,5629,639,415,7%,361,41,4.3&,54,6.13,-1.8%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Valle d'Aosta,16,7797,233,186,35,15%,32,25,-8.6&,3,2.39,-25%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Veneto,499,312185,33945,692,1647,5%,1430,29,-0.6&,217,4.42,-2.3%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
Italia,11252,2553032,453968,754,22311,5%,20096,33,0&,2215,3.68,-0.1%,Dati della Protezione Civile del 31 Gennaio 2021 ore 18:44
