Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,176,1382,8,181,0,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Basilicata,38,358,1,79,14,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Calabria,186,971,10,177,0,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Campania,365,3890,16,575,0,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Emilia-Romagna,1170,9001,32,889,0,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Friuli Venezia Giulia,187,1277,4,175,0,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Lazio,680,6421,38,943,243,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Liguria,312,1606,8,218,12,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Lombardia,780,10457,20,1810,0,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Marche,96,983,4,230,50,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Molise,19,176,2,39,26,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
P.A. Bolzano,30,500,0,100,20,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
P.A. Trento,79,517,1,90,0,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Piemonte,333,6794,7,628,99,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Puglia,305,2751,20,405,0,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Sardegna,121,1602,10,204,16,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Sicilia,518,3637,31,784,0,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Toscana,333,5033,19,570,13,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Umbria,161,662,3,86,41,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Valle d'Aosta,9,85,0,13,21,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Veneto,480,6000,20,1000,0,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
Italia,6378,64103,254,9196,555,Dati della Protezione Civile del 23 Agosto 2022 ore 17:04
