Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,173,1382,5,181,0,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Basilicata,33,336,0,79,14,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Calabria,146,944,9,168,0,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Campania,292,3878,16,575,0,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Emilia-Romagna,1025,9001,37,889,0,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Friuli Venezia Giulia,225,1277,6,175,0,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Lazio,604,6421,37,943,243,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Liguria,234,1579,7,218,12,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Lombardia,1192,10457,19,1810,0,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Marche,147,983,5,230,48,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Molise,9,176,0,39,26,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
P.A. Bolzano,122,500,2,100,20,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
P.A. Trento,85,517,4,90,0,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Piemonte,750,6794,20,628,99,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Puglia,140,2735,7,405,0,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Sardegna,84,1602,5,204,16,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Sicilia,258,3257,21,788,0,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Toscana,453,5033,13,570,13,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Umbria,205,662,1,86,41,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Valle d'Aosta,34,67,1,13,21,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Veneto,782,6000,39,1000,0,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
Italia,6993,63601,254,9191,553,Dati della Protezione Civile del 18 Ottobre 2022 ore 23:45
