Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,1.872,240.673,107.931,8.425,536,0%,508,40,-140%,28,219,000%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Basilicata,666,73.866,20.119,3.691,105,1%,98,18,320%,7,128,1670%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Calabria,2.055,189.133,45.197,2.429,376,1%,354,19,-060%,22,118,-430%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Campania,6.592,1.127.971,182.687,3.248,1.320,1%,1.248,22,-170%,72,128,-1000%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Emilia-Romagna,5.371,1.135.689,105.897,2.386,2.279,2%,2.147,48,-150%,132,297,-220%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Friuli Venezia Giulia,1.436,293.817,37.769,3.143,431,1%,390,32,-420%,41,341,510%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Lazio,6.722,984.526,253.464,4.423,2.173,1%,1.989,35,-030%,184,321,-370%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Liguria,1.755,325.467,28.735,1.892,662,2%,633,42,-230%,29,191,-650%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Lombardia,7.099,2.250.581,203.514,2.039,2.335,1%,2.161,22,-490%,174,174,-440%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Marche,2.556,298.417,25.573,1.707,348,1%,301,20,-320%,47,314,-600%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Molise,353,34.260,7.300,2.481,47,1%,43,15,240%,4,136,-3330%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
P.A. Bolzano,1.031,177.482,12.232,2.287,122,1%,114,21,090%,8,150,-2000%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
P.A. Trento,570,132.838,9.246,1.705,147,2%,135,25,-430%,12,221,-770%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Piemonte,3.891,938.167,75.200,1.759,1.829,2%,1.732,41,-350%,97,227,-200%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Puglia,4.952,670.456,100.528,2.556,813,1%,745,19,-040%,68,173,000%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Sardegna,2.575,149.411,32.639,2.053,442,1%,413,26,250%,29,182,-330%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Sicilia,5.754,702.199,277.684,5.745,1.439,1%,1.323,27,-240%,116,240,090%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Toscana,4.512,807.970,86.268,2.336,1.266,1%,1.175,32,-250%,91,246,110%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Umbria,1.106,170.733,16.303,1.884,201,1%,194,22,-400%,7,081,-2220%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Valle d'Aosta,61,30.631,2.264,1.824,45,2%,42,34,-1430%,3,242,000%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Veneto,6.223,1.256.822,120.575,2.476,1.173,1%,1.079,22,-1390%,94,193,-1750%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
Italia,67.152,11.991.109,1.751.125,2.956,18.089,1%,16.824,28,-310%,1.265,214,-430%,Dati della Protezione Civile del 11 Febbraio 2022 ore 20:45
