Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,46,81.940,1.293,100,60,5%,56,4,000%,4,031,-2000%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Basilicata,15,30.557,921,166,22,2%,22,4,000%,0,000,000%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Calabria,110,85.759,2.685,142,90,3%,82,4,-680%,8,042,-2000%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Campania,206,461.308,6.121,107,197,3%,180,3,-270%,17,030,000%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Emilia-Romagna,161,428.236,13.073,293,332,3%,303,7,030%,29,065,-940%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Friuli Venezia Giulia,81,115.006,941,78,53,6%,46,4,700%,7,058,000%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Lazio,326,389.475,8.524,148,356,4%,307,5,-350%,49,085,210%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Liguria,66,113.863,835,55,61,7%,50,3,-570%,11,072,3750%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Lombardia,412,889.321,8.487,85,336,4%,283,3,-170%,53,053,190%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Marche,63,115.004,2.006,133,54,3%,41,3,510%,13,086,-1330%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Molise,1,14.566,70,23,4,6%,3,1,5000%,1,033,000%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
P.A. Bolzano,35,77.838,758,142,32,4%,25,5,-380%,7,131,000%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
P.A. Trento,30,48.848,303,56,17,6%,15,3,-630%,2,037,000%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Piemonte,245,382.137,3.384,78,203,6%,184,4,510%,19,044,-500%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Puglia,127,270.602,2.101,53,147,7%,128,3,-080%,19,048,560%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Sardegna,12,75.866,1.487,92,60,4%,49,3,210%,11,068,-1540%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Sicilia,264,303.938,6.847,140,303,4%,255,5,040%,48,098,1160%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Toscana,150,286.168,5.225,142,231,4%,208,6,-050%,23,062,-420%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Umbria,46,64.363,566,65,37,7%,33,4,-830%,4,046,-2000%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Valle d'Aosta,7,12.255,102,82,2,2%,2,2,-5000%,0,000,000%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Veneto,294,475.138,8.817,181,181,2%,151,3,1190%,30,061,-320%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
Italia,2.697,4.722.188,74.546,125,2.778,4%,2.423,4,-020%,355,060,-080%,Dati della Protezione Civile del 19 Ottobre 2021 ore 18:11
