Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,61,1324,12,177,23,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Basilicata,38,376,0,88,13,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Calabria,118,859,12,169,2,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Campania,337,3849,22,548,195,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Emilia-Romagna,387,6538,47,760,0,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Friuli Venezia Giulia,32,1277,9,175,0,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Lazio,506,6421,69,943,243,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Liguria,78,1684,11,218,12,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Lombardia,311,6369,41,1416,114,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Marche,45,951,10,213,61,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Molise,5,176,1,39,26,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
P.A. Bolzano,18,391,2,100,20,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
P.A. Trento,26,517,0,90,0,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Piemonte,140,5824,12,628,99,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Puglia,175,2731,22,482,0,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Sardegna,193,1602,21,204,16,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Sicilia,704,3749,84,911,0,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Toscana,349,5033,43,570,40,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Umbria,52,684,6,91,36,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Valle d'Aosta,5,83,0,33,0,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Veneto,187,6000,48,1000,0,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Italia,3767,56438,472,8855,900,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
