Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,285,1382,8,181,0,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Basilicata,91,393,3,79,14,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Calabria,215,1009,11,194,0,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Campania,633,4026,35,581,0,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Emilia-Romagna,1193,9001,31,889,0,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Friuli Venezia Giulia,157,1277,9,175,0,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Lazio,861,6421,50,943,243,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Liguria,227,1643,11,218,12,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Lombardia,988,10457,35,1810,0,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Marche,118,996,3,230,49,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Molise,27,176,2,39,26,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
P.A. Bolzano,52,500,0,100,20,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
P.A. Trento,58,517,3,90,0,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Piemonte,612,6794,17,628,99,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Puglia,498,2903,26,503,0,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Sardegna,251,1602,11,204,16,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Sicilia,683,3672,34,813,0,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Toscana,491,5033,16,570,8,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Umbria,209,662,4,86,41,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Valle d'Aosta,27,163,1,34,0,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Veneto,482,6000,24,1000,0,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
Italia,8158,64627,334,9367,528,Dati della Protezione Civile del 12 Maggio 2022 ore 18:33
