Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,272,1382,11,181,0,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Basilicata,75,389,2,79,13,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Calabria,193,1009,9,194,0,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Campania,531,4026,37,585,0,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Emilia-Romagna,1106,9001,34,889,0,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Friuli Venezia Giulia,141,1277,2,175,0,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Lazio,774,6421,49,943,243,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Liguria,211,1643,9,218,12,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Lombardia,914,10457,35,1810,0,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Marche,113,996,3,230,49,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Molise,21,176,2,39,26,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
P.A. Bolzano,36,500,0,100,20,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
P.A. Trento,47,517,3,90,0,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Piemonte,541,6794,19,628,99,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Puglia,421,2903,27,503,0,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Sardegna,225,1602,11,204,16,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Sicilia,632,3620,30,814,0,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Toscana,390,5033,14,570,8,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Umbria,152,662,1,86,41,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Valle d'Aosta,22,163,0,34,0,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Veneto,459,6000,20,1000,0,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
Italia,7276,64571,318,9372,527,Dati della Protezione Civile del 18 Maggio 2022 ore 23:45
