Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,1.540,130.440,38.983,3.033,294,1%,269,21,850%,25,195,420%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Basilicata,963,41.484,9.109,1.664,76,1%,74,14,570%,2,037,000%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Calabria,1.469,123.022,24.642,1.312,405,2%,373,20,480%,32,170,670%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Campania,9.739,664.276,141.798,2.497,999,1%,929,16,700%,70,123,-410%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Emilia-Romagna,17.119,644.341,171.894,3.867,1.988,1%,1.848,42,600%,140,315,000%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Friuli Venezia Giulia,1.994,173.914,27.856,2.324,357,1%,323,27,560%,34,284,1330%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Lazio,11.905,583.027,140.577,2.457,1.563,1%,1.373,24,010%,190,332,330%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Liguria,1.946,162.883,15.733,1.042,684,4%,644,43,680%,40,265,-910%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Lombardia,18.667,1.451.531,444.555,4.460,2.858,1%,2.624,26,420%,234,235,220%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Marche,1.033,156.202,10.120,674,295,3%,243,16,000%,52,346,400%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Molise,207,18.750,3.305,1.114,25,1%,23,8,950%,2,067,000%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
P.A. Bolzano,827,107.510,8.651,1.621,92,1%,75,14,000%,17,319,000%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
P.A. Trento,972,73.774,15.854,2.910,130,1%,106,19,1040%,24,441,-400%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Piemonte,7.652,568.566,124.708,2.918,1.730,1%,1.593,37,530%,137,321,070%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Puglia,5.581,339.499,50.664,1.290,442,1%,408,10,630%,34,087,-1050%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Sardegna,1.562,95.563,13.735,859,202,1%,180,11,400%,22,138,000%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Sicilia,9.248,423.976,88.384,1.826,1.138,1%,1.003,21,630%,135,279,1340%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Toscana,7.567,470.590,151.568,4.132,1.066,1%,958,26,610%,108,294,1020%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Umbria,1.084,106.670,31.903,3.688,190,1%,182,21,060%,8,092,-3330%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Valle d'Aosta,383,19.019,4.271,3.447,47,1%,42,34,000%,5,404,000%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Veneto,6.846,728.725,155.761,3.210,1.509,1%,1.321,27,1320%,188,387,050%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
Italia,108.304,7.083.762,1.674.071,2.825,16.090,1%,14.591,25,550%,1.499,253,220%,Dati della Protezione Civile del 07 Gennaio 2022 ore 20:03
