Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,56,1324,5,177,23,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Basilicata,22,364,0,88,13,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Calabria,88,966,10,174,3,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Campania,185,3511,17,555,189,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Emilia-Romagna,302,7920,32,889,0,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Friuli Venezia Giulia,43,1277,7,175,0,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Lazio,318,6421,48,943,0,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Liguria,53,1700,8,217,12,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Lombardia,288,6369,52,1530,0,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Marche,39,971,15,212,63,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Molise,2,176,1,39,26,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
P.A. Bolzano,26,500,7,100,20,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
P.A. Trento,16,517,2,90,0,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Piemonte,175,5824,20,628,99,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Puglia,129,2745,18,482,0,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Sardegna,48,1602,13,204,16,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Sicilia,254,3709,43,889,0,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Toscana,209,5033,24,570,37,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Umbria,36,662,5,84,43,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Valle d'Aosta,4,83,0,33,0,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Veneto,135,6000,31,1000,0,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
Italia,2428,57674,358,9079,544,Dati della Protezione Civile del 18 Ottobre 2021 ore 19:04
