Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,53,1324,9,177,23,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Basilicata,21,364,0,88,13,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Calabria,85,966,5,174,3,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Campania,193,3511,17,555,189,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Emilia-Romagna,284,7920,34,889,0,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Friuli Venezia Giulia,50,1277,9,175,0,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Lazio,354,6421,51,943,0,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Liguria,63,1700,10,217,12,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Lombardia,301,6369,49,1530,0,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Marche,41,964,14,212,62,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Molise,5,176,1,39,26,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
P.A. Bolzano,46,500,6,100,20,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
P.A. Trento,11,517,2,90,0,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Piemonte,184,5824,17,628,99,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Puglia,129,2745,18,482,0,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Sardegna,45,1602,7,204,16,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Sicilia,284,3687,38,897,0,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Toscana,235,5033,23,570,38,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Umbria,34,662,7,84,43,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Valle d'Aosta,6,83,0,33,0,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Veneto,180,6000,24,1000,0,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
Italia,2604,57645,341,9087,544,Dati della Protezione Civile del 26 Ottobre 2021 ore 18:43
