Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,47,1324,5,177,23,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Basilicata,25,364,0,88,13,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Calabria,92,966,11,174,3,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Campania,174,3511,17,555,189,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Emilia-Romagna,320,7920,40,889,0,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Friuli Venezia Giulia,39,1277,9,175,0,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Lazio,324,6421,49,943,0,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Liguria,51,1690,5,217,12,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Lombardia,315,6369,59,1530,0,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Marche,43,971,12,212,61,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Molise,3,176,1,39,26,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
P.A. Bolzano,21,500,6,100,20,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
P.A. Trento,15,517,3,90,0,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Piemonte,173,5824,19,628,99,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Puglia,135,2745,20,482,0,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Sardegna,77,1602,10,204,16,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Sicilia,314,3716,41,893,0,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Toscana,204,5033,23,570,37,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Umbria,34,662,4,84,43,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Valle d'Aosta,2,83,0,33,0,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Veneto,144,6000,33,1000,0,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Italia,2552,57671,367,9083,542,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
