Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,705,22547,15378,1178,736,5%,661,51,"0,50%",75,"5,74","1,40%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Basilicata,219,6102,4943,888,181,4%,154,28,"4,80%",27,"4,85","-3,60%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Calabria,515,13027,9367,487,461,5%,415,22,"5,10%",46,"2,39","-2,10%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Campania,4226,129502,98992,1711,2445,2%,2244,39,"-1,90%",201,"3,47","3,60%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Emilia-Romagna,2533,100344,62934,1409,2778,4%,2534,57,"1,80%",244,"5,46","0,00%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Friuli Venezia Giulia,1018,22940,12175,1005,559,5%,505,42,"4,10%",54,"4,46","12,50%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Lazio,2667,97449,77746,1325,3539,5%,3202,55,"3,20%",337,"5,75","2,40%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Liguria,761,46755,15954,1034,1410,9%,1290,84,"-2,20%",120,"7,78","0,80%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Lombardia,9221,357663,159641,1580,9234,6%,8304,82,"0,20%",930,"9,20","1,60%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Marche,512,25613,14977,986,623,4%,542,36,"3,00%",81,"5,33","3,80%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Molise,139,3659,2171,718,60,3%,52,17,"-21,20%",8,"2,65","0,00%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
P.A. Bolzano,736,20117,11511,2163,506,4%,468,88,"-0,20%",38,"7,14","-2,60%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
P.A. Trento,234,13761,3004,553,455,15%,417,77,"2,50%",38,"7,00","-2,60%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Piemonte,3861,144038,76545,1763,5618,7%,5225,120,"1,50%",393,"9,05","0,80%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Puglia,1456,40803,29434,734,1610,5%,1408,35,"6,30%",202,"5,04","1,00%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Sardegna,581,17578,11644,714,595,5%,526,32,"1,70%",69,"4,23","3,00%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Sicilia,1634,50033,34756,700,1779,5%,1537,31,"0,30%",242,"4,87","0,80%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Toscana,2207,90884,53869,1447,2087,4%,1792,48,"-1,20%",295,"7,92","2,80%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Umbria,394,20961,11368,1291,434,4%,363,41,"-1,60%",71,"8,07","-5,30%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Valle d'Aosta,155,5832,2080,1657,158,8%,148,118,"2,80%",10,"7,97","-16,70%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Veneto,3468,116159,68687,1400,2437,4%,2170,44,"2,30%",267,"5,44","-4,30%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
Italia,37242,1345767,777176,1290,37705,5%,33957,56,"1,00%",3748,"6,22","1,00%",Dati della Protezione Civile del 20 Novembre 2020 ore 19:06
