Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,722,96.392,8.938,695,152,2%,134,10,150%,18,140,590%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Basilicata,263,34.145,2.705,494,45,2%,45,8,710%,0,000,000%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Calabria,933,104.603,10.772,574,283,3%,253,13,-080%,30,160,710%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Campania,4.837,536.315,38.268,674,526,1%,495,9,830%,31,055,-310%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Emilia-Romagna,3.551,505.738,52.826,1.188,1.249,2%,1.142,26,210%,107,241,000%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Friuli Venezia Giulia,1.245,148.680,8.871,740,286,3%,259,22,-580%,27,225,800%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Lazio,4.171,474.820,48.776,853,1.076,2%,947,17,280%,129,225,240%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Liguria,1.451,140.967,9.888,655,483,5%,444,29,210%,39,258,540%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Lombardia,17.332,1.065.617,116.681,1.171,1.579,1%,1.401,14,010%,178,179,600%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Marche,890,138.072,6.868,457,220,3%,184,12,000%,36,240,-530%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Molise,40,15.746,441,149,18,4%,16,5,2310%,2,067,000%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
P.A. Bolzano,310,98.174,5.264,986,91,2%,72,13,-1110%,19,356,-500%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
P.A. Trento,502,58.208,3.773,693,109,3%,89,16,-730%,20,367,-910%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Piemonte,3.756,448.015,38.152,893,1.013,3%,933,22,300%,80,187,810%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Puglia,1.671,292.663,10.864,277,197,2%,172,4,240%,25,064,-740%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Sardegna,468,84.354,5.082,318,143,3%,132,8,080%,11,069,000%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Sicilia,2.446,352.682,27.075,559,673,2%,597,12,100%,76,157,410%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Toscana,3.438,331.208,27.204,742,481,2%,409,11,-140%,72,196,430%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Umbria,1.117,75.749,7.408,856,77,1%,69,8,150%,8,092,000%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Valle d'Aosta,217,14.942,1.224,988,27,2%,26,21,400%,1,081,000%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Veneto,5.402,605.341,69.386,1.430,1.235,2%,1.073,22,-230%,162,334,590%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
Italia,54.762,5.622.431,500.466,845,9.963,2%,8.892,15,090%,1.071,181,320%,Dati della Protezione Civile del 25 Dicembre 2021 ore 17:39
