Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,48,1324,5,177,23,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Basilicata,24,362,0,88,13,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Calabria,78,966,7,174,3,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Campania,188,3511,23,555,189,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Emilia-Romagna,283,7920,31,889,0,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Friuli Venezia Giulia,54,1277,6,175,0,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Lazio,313,6421,50,943,0,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Liguria,50,1700,11,217,12,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Lombardia,276,6369,53,1530,0,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Marche,44,964,10,212,63,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Molise,4,176,1,39,26,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
P.A. Bolzano,30,500,6,100,20,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
P.A. Trento,10,517,2,90,0,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Piemonte,180,5824,18,628,99,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Puglia,132,2745,19,482,0,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Sardegna,58,1602,12,204,16,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Sicilia,266,3681,48,892,0,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Toscana,210,5033,22,570,37,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Umbria,35,662,4,84,43,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Valle d'Aosta,3,83,0,33,0,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Veneto,153,6000,28,1000,0,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
Italia,2439,57637,356,9082,544,Dati della Protezione Civile del 21 Ottobre 2021 ore 18:53
