Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,294,1382,16,181,14,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Basilicata,105,375,4,79,14,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Calabria,368,1073,19,198,0,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Campania,729,4125,33,581,0,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Emilia-Romagna,1134,9001,35,889,0,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Friuli Venezia Giulia,136,1277,5,175,0,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Lazio,1193,6421,77,943,243,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Liguria,243,1641,7,219,12,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Lombardia,1040,10457,41,1810,0,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Marche,246,1020,11,256,49,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Molise,33,176,0,39,26,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
P.A. Bolzano,70,500,4,100,20,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
P.A. Trento,57,517,2,90,0,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Piemonte,598,6794,22,628,99,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Puglia,656,2923,38,503,0,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Sardegna,333,1602,21,204,16,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Sicilia,991,3786,58,853,0,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Toscana,864,5033,36,570,14,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Umbria,229,662,4,86,41,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Valle d'Aosta,20,163,0,34,0,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Veneto,559,6000,35,1000,0,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
Italia,9898,64928,468,9438,548,Dati della Protezione Civile del 31 Marzo 2022 ore 19:36
