Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,11,78.323,2.253,174,78,3%,65,5,660%,13,100,830%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Basilicata,8,28.444,1.278,231,39,3%,39,7,260%,0,000,000%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Calabria,257,75.549,4.056,214,131,3%,123,6,420%,8,042,-3330%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Campania,190,441.753,9.370,164,384,4%,361,6,710%,23,040,450%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Emilia-Romagna,558,407.449,14.732,330,454,3%,402,9,390%,52,116,1060%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Friuli Venezia Giulia,25,109.913,911,76,45,5%,34,3,630%,11,091,2220%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Lazio,348,371.257,17.077,297,605,4%,538,9,630%,67,116,-290%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Liguria,57,108.599,2.026,133,95,5%,84,6,770%,11,072,000%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Lombardia,200,865.362,12.301,123,363,3%,320,3,290%,43,043,490%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Marche,34,109.115,2.946,195,57,2%,44,3,-220%,13,086,3000%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Molise,3,14.139,188,63,7,4%,6,2,2000%,1,033,000%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
P.A. Bolzano,10,74.603,627,118,23,4%,20,4,1110%,3,056,5000%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
P.A. Trento,17,47.188,468,86,27,6%,27,5,380%,0,000,000%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Piemonte,102,370.660,3.582,83,155,4%,143,3,210%,12,028,000%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Puglia,144,261.641,4.631,117,208,4%,186,5,630%,22,056,000%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Sardegna,311,69.674,7.893,490,219,3%,197,12,210%,22,137,480%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Sicilia,1.121,265.673,24.146,495,817,3%,729,15,360%,88,181,480%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Toscana,434,266.785,12.197,330,407,3%,366,10,490%,41,111,-470%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Umbria,7,60.876,1.887,217,60,3%,53,6,190%,7,080,1670%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Valle d'Aosta,0,11.982,147,118,5,3%,5,4,000%,0,000,000%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Veneto,331,449.794,12.839,263,234,2%,186,4,-050%,48,098,000%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
Italia,4.168,4.488.779,135.555,227,4.413,3%,3.928,7,430%,485,081,280%,Dati della Protezione Civile del 23 Agosto 2021 ore 18:11
