Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,39,81.892,1.420,110,58,4%,53,4,600%,5,039,000%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Basilicata,12,30.538,954,172,24,3%,24,4,910%,0,000,000%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Calabria,71,85.592,2.744,145,96,3%,85,4,-560%,11,058,-2140%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Campania,313,460.944,6.273,110,196,3%,178,3,290%,18,032,2000%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Emilia-Romagna,244,427.870,14.198,318,328,2%,296,7,100%,32,072,-300%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Friuli Venezia Giulia,32,114.886,904,75,46,5%,39,3,540%,7,058,000%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Lazio,288,388.947,8.818,153,356,4%,307,5,300%,49,085,-200%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Liguria,55,113.762,909,60,61,7%,54,4,190%,7,046,1670%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Lombardia,297,888.797,8.344,83,341,4%,289,3,070%,52,052,-550%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Marche,68,114.904,2.034,134,55,3%,41,3,000%,14,093,770%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Molise,0,14.565,76,25,3,4%,2,1,000%,1,033,000%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
P.A. Bolzano,46,77.799,828,155,28,3%,21,4,-870%,7,131,000%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
P.A. Trento,16,48.798,285,52,18,6%,16,3,-590%,2,037,000%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Piemonte,105,381.790,3.341,77,197,6%,181,4,-050%,16,037,-590%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Puglia,66,270.433,2.159,55,152,7%,134,3,000%,18,046,000%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Sardegna,9,75.841,1.576,98,61,4%,50,3,-570%,11,068,1000%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Sicilia,229,303.414,7.696,158,288,4%,246,5,-160%,42,086,-230%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Toscana,232,285.873,5.354,145,219,4%,198,5,210%,21,057,000%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Umbria,54,64.317,571,66,40,7%,35,4,940%,5,057,000%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Valle d'Aosta,8,12.248,107,86,4,4%,4,3,000%,0,000,000%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Veneto,253,474.689,8.978,184,164,2%,133,3,-220%,31,064,330%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
Italia,2.437,4.717.899,77.569,130,2.735,4%,2.386,4,060%,349,059,-090%,Dati della Protezione Civile del 17 Ottobre 2021 ore 18:13
