Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,1.941,256.758,93.077,7.266,445,0%,430,34,-160%,15,117,-1180%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Basilicata,802,80.493,19.863,3.644,110,1%,109,20,280%,1,018,000%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Calabria,2.115,206.774,46.540,2.501,371,1%,344,18,-060%,27,145,-360%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Campania,6.116,1.186.106,147.171,2.617,1.040,1%,982,17,-020%,58,103,550%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Emilia-Romagna,2.030,1.171.444,45.758,1.031,1.803,4%,1.704,38,-300%,99,223,-100%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Friuli Venezia Giulia,1.089,304.679,22.951,1.910,319,1%,301,25,-680%,18,150,590%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Lazio,6.356,1.047.945,183.989,3.211,1.803,1%,1.665,29,-110%,138,241,-680%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Liguria,1.681,339.189,16.566,1.091,482,3%,458,30,-420%,24,158,-400%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Lombardia,7.146,2.308.060,130.827,1.311,1.409,1%,1.272,13,-510%,137,137,-420%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Marche,1.858,319.000,23.073,1.540,294,1%,263,18,-330%,31,207,000%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Molise,268,37.509,6.647,2.259,31,0%,27,9,000%,4,136,000%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
P.A. Bolzano,986,185.308,7.118,1.331,83,1%,81,15,-580%,2,037,-3330%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
P.A. Trento,517,137.313,4.498,830,79,2%,72,13,-1000%,7,129,1670%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Piemonte,2.788,967.255,50.860,1.190,1.223,2%,1.175,27,-390%,48,112,-200%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Puglia,5.612,715.888,85.058,2.162,780,1%,727,18,-080%,53,135,-540%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Sardegna,2.095,169.105,35.485,2.232,391,1%,364,23,-160%,27,170,380%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Sicilia,5.795,759.350,247.937,5.129,1.254,1%,1.169,24,060%,85,176,-960%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Toscana,3.718,842.033,43.263,1.172,1.022,2%,967,26,-130%,55,149,-520%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Umbria,999,179.919,10.658,1.231,172,2%,164,19,-630%,8,092,000%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Valle d'Aosta,80,31.212,1.447,1.166,35,2%,31,25,2400%,4,322,000%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Veneto,6.037,1.309.256,69.007,1.417,826,1%,771,16,-220%,55,113,000%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
Italia,60.029,12.554.596,1.291.793,2.181,13.972,1%,13.076,22,-220%,896,151,-340%,Dati della Protezione Civile del 22 Febbraio 2022 ore 18:37
