Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,46,1324,5,177,23,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Basilicata,28,364,0,88,13,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Calabria,116,966,8,174,3,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Campania,192,3511,16,555,189,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Emilia-Romagna,327,7920,39,889,0,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Friuli Venezia Giulia,37,1277,7,175,0,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Lazio,350,6421,51,943,0,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Liguria,50,1690,6,217,12,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Lombardia,334,6369,60,1530,0,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Marche,38,971,13,212,61,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Molise,2,176,1,39,26,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
P.A. Bolzano,23,500,6,100,20,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
P.A. Trento,16,517,3,90,0,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Piemonte,154,5824,19,628,99,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Puglia,135,2745,20,482,0,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Sardegna,100,1602,17,204,16,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Sicilia,365,3746,40,893,0,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Toscana,224,5033,28,570,37,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Umbria,49,662,5,84,43,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Valle d'Aosta,2,83,0,33,0,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Veneto,154,6000,39,1000,0,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Italia,2742,57701,383,9083,542,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
