Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,289,1382,10,181,0,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Basilicata,76,366,2,79,14,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Calabria,308,971,14,177,0,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Campania,619,3896,21,573,0,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Emilia-Romagna,1669,9001,51,889,0,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Friuli Venezia Giulia,276,1277,4,175,0,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Lazio,1076,6421,61,943,243,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Liguria,451,1633,7,218,12,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Lombardia,1375,10457,50,1810,0,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Marche,192,983,7,230,50,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Molise,20,176,3,39,26,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
P.A. Bolzano,67,500,2,100,20,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
P.A. Trento,78,517,3,90,0,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Piemonte,539,6794,11,628,99,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Puglia,465,2751,17,405,0,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Sardegna,172,1602,15,204,16,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Sicilia,885,3618,47,791,0,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Toscana,680,5033,26,570,13,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Umbria,252,662,5,86,41,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Valle d'Aosta,30,103,0,13,21,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Veneto,726,6000,30,1000,0,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
Italia,10245,64143,386,9201,555,Dati della Protezione Civile del 02 Agosto 2022 ore 23:45
