Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,174,1324,6,181,0,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Basilicata,36,358,2,79,14,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Calabria,173,971,10,177,0,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Campania,381,3890,15,575,0,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Emilia-Romagna,1145,9001,30,889,0,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Friuli Venezia Giulia,190,1277,5,175,0,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Lazio,711,6421,41,943,243,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Liguria,312,1609,9,218,12,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Lombardia,799,10457,21,1810,0,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Marche,115,983,4,230,50,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Molise,20,176,2,39,26,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
P.A. Bolzano,32,500,2,100,20,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
P.A. Trento,72,517,1,90,0,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Piemonte,327,6794,6,628,99,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Puglia,313,2751,17,405,0,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Sardegna,129,1602,11,204,16,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Sicilia,573,3694,31,791,0,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Toscana,357,5033,16,570,13,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Umbria,161,662,2,86,41,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Valle d'Aosta,9,85,0,13,21,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Veneto,499,6000,25,1000,0,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
Italia,6528,64105,256,9203,555,Dati della Protezione Civile del 20 Agosto 2022 ore 18:09
