Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,148,1382,8,181,0,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Basilicata,42,358,2,79,14,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Calabria,188,971,10,177,0,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Campania,310,3878,14,575,0,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Emilia-Romagna,1072,9001,33,889,0,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Friuli Venezia Giulia,161,1277,5,175,0,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Lazio,610,6421,41,943,243,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Liguria,249,1606,8,218,12,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Lombardia,673,10457,21,1810,0,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Marche,74,983,3,230,50,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Molise,18,176,1,39,26,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
P.A. Bolzano,39,500,0,100,20,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
P.A. Trento,76,517,1,90,0,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Piemonte,288,6794,7,628,99,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Puglia,252,2751,12,405,0,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Sardegna,103,1602,11,204,16,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Sicilia,434,3584,24,779,0,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Toscana,298,5033,6,570,13,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Umbria,153,662,3,86,41,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Valle d'Aosta,9,85,0,13,21,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Veneto,431,6000,19,1000,0,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
Italia,5628,64038,229,9191,555,Dati della Protezione Civile del 28 Agosto 2022 ore 23:45
