Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,61,81.225,1.774,137,60,3%,55,4,-520%,5,039,000%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Basilicata,68,30.136,1.247,225,37,3%,35,6,-540%,2,036,000%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Calabria,154,83.768,3.657,193,162,4%,146,8,-520%,16,084,000%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Campania,335,453.409,6.848,120,245,4%,224,4,-710%,21,037,1050%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Emilia-Romagna,363,423.738,14.036,314,420,3%,374,8,-290%,46,103,-210%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Friuli Venezia Giulia,110,113.764,997,83,49,5%,42,3,-670%,7,058,1670%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Lazio,334,384.547,9.564,166,441,5%,382,7,-180%,59,103,-170%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Liguria,74,112.698,1.043,68,57,5%,51,3,000%,6,039,-2500%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Lombardia,401,883.744,10.082,101,437,4%,380,4,-100%,57,057,-170%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Marche,82,113.857,2.661,176,75,3%,57,4,360%,18,119,-1000%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Molise,3,14.499,95,32,2,2%,1,0,-5000%,1,033,000%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
P.A. Bolzano,60,76.907,857,161,32,4%,24,5,-770%,8,150,000%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
P.A. Trento,26,48.362,291,53,23,8%,19,3,-500%,4,073,3330%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Piemonte,207,379.052,3.647,85,205,6%,184,4,050%,21,049,-450%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Puglia,119,268.640,2.593,66,160,6%,144,4,-200%,16,040,000%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Sardegna,52,75.257,2.153,134,137,6%,127,8,-590%,10,062,-2310%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Sicilia,500,298.376,14.409,296,545,4%,482,10,-490%,63,129,-310%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Toscana,323,282.212,6.790,184,271,4%,238,6,-700%,33,089,-830%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Umbria,57,63.811,874,100,45,5%,42,5,-450%,3,034,5000%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Valle d'Aosta,3,12.128,72,58,2,3%,2,2,000%,0,000,000%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Veneto,472,469.225,10.618,218,233,2%,189,4,-360%,44,090,230%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
Italia,3.804,4.669.355,94.308,158,3.638,4%,3.198,5,-360%,440,074,-220%,Dati della Protezione Civile del 30 Settembre 2021 ore 19:34
