Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,649,21842,14862,1138,732,5%,658,50,"6,00%",74,"5,67","13,80%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Basilicata,271,5883,4762,855,175,4%,147,26,"2,10%",28,"5,03","0,00%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Calabria,506,12512,8978,466,442,5%,395,21,"1,80%",47,"2,44","2,20%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Campania,3334,125276,96186,1662,2481,3%,2287,40,"1,20%",194,"3,35","-3,00%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Emilia-Romagna,2160,97814,61009,1366,2733,4%,2489,56,"1,60%",244,"5,46","0,00%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Friuli Venezia Giulia,1197,21922,11645,961,533,5%,485,40,"3,20%",48,"3,96","-2,00%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Lazio,2697,94782,75541,1288,3432,5%,3103,53,"1,50%",329,"5,61","3,50%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Liguria,792,45994,17027,1103,1438,8%,1319,85,"-3,80%",119,"7,71","0,80%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Lombardia,7453,348442,155580,1540,9206,6%,8291,82,"-0,40%",915,"9,06","1,30%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Marche,667,25101,14856,978,604,4%,526,35,"-0,20%",78,"5,14","-1,30%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Molise,154,3520,2199,728,74,3%,66,22,"13,80%",8,"2,65","14,30%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
P.A. Bolzano,696,19381,11204,2106,508,5%,469,88,"-2,50%",39,"7,33","0,00%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
P.A. Trento,266,13527,2986,550,446,15%,407,75,"2,30%",39,"7,19","2,60%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Piemonte,5349,140177,77237,1779,5537,7%,5147,119,"-1,20%",390,"8,98","0,50%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Puglia,1263,39347,28500,711,1524,5%,1324,33,"0,30%",200,"4,99","1,00%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Sardegna,479,16997,11392,699,584,5%,517,32,"2,40%",67,"4,11","6,30%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Sicilia,1871,48399,33581,676,1772,5%,1532,31,"0,30%",240,"4,83","0,00%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Toscana,1972,88677,54124,1454,2101,4%,1814,49,"0,50%",287,"7,71","1,80%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Umbria,556,20567,11385,1293,444,4%,369,42,"0,30%",75,"8,52","1,40%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Valle d'Aosta,91,5677,2035,1622,156,8%,144,115,"-1,40%",12,"9,56","-29,40%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Veneto,3753,112691,66582,1357,2400,4%,2121,43,"2,00%",279,"5,68","1,80%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
Italia,36176,1308528,761671,1264,37322,5%,33610,56,"0,30%",3712,"6,16","1,10%",Dati della Protezione Civile del 19 Novembre 2020 ore 19:20
