Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,327,1382,9,181,0,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Basilicata,109,391,0,79,13,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Calabria,286,1010,18,194,0,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Campania,726,4047,40,551,0,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Emilia-Romagna,1359,9001,34,889,0,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Friuli Venezia Giulia,155,1277,4,175,0,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Lazio,1150,6421,64,943,243,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Liguria,317,1646,14,218,12,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Lombardia,1233,10457,34,1810,0,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Marche,172,1006,4,232,52,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Molise,40,176,0,39,26,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
P.A. Bolzano,39,500,1,100,20,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
P.A. Trento,71,517,4,90,0,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Piemonte,773,6794,17,628,99,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Puglia,558,2903,27,503,0,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Sardegna,303,1602,13,204,16,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Sicilia,826,3720,48,823,0,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Toscana,634,5033,21,570,10,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Umbria,209,662,4,86,41,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Valle d'Aosta,21,163,0,34,0,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Veneto,634,6000,15,1000,0,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
Italia,9942,64708,371,9349,532,Dati della Protezione Civile del 29 Aprile 2022 ore 23:45
