Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,322,1382,12,181,0,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Basilicata,83,395,3,79,14,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Calabria,284,1037,18,198,0,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Campania,730,4045,37,581,0,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Emilia-Romagna,1475,9001,38,889,0,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Friuli Venezia Giulia,157,1277,6,175,0,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Lazio,1139,6421,70,943,243,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Liguria,321,1646,17,215,12,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Lombardia,1171,10457,42,1810,0,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Marche,181,1013,5,252,44,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Molise,36,176,0,39,26,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
P.A. Bolzano,33,500,2,100,20,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
P.A. Trento,75,517,3,90,0,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Piemonte,818,6794,22,628,99,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Puglia,587,2903,31,503,0,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Sardegna,311,1602,14,204,16,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Sicilia,810,3713,51,823,0,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Toscana,667,5033,20,570,10,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Umbria,222,662,8,86,41,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Valle d'Aosta,18,163,1,34,0,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Veneto,610,6000,16,1000,0,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
Italia,10050,64737,416,9400,525,Dati della Protezione Civile del 25 Aprile 2022 ore 23:45
