Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,696,97.712,9.893,770,184,2%,160,12,390%,24,187,1430%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Basilicata,446,34.711,3.191,583,51,2%,50,9,-200%,1,018,000%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Calabria,1.091,106.499,12.032,641,319,3%,295,16,070%,24,128,000%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Campania,7.181,547.381,46.314,815,569,1%,534,9,350%,35,062,-280%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Emilia-Romagna,3.427,515.549,59.372,1.336,1.398,2%,1.286,29,400%,112,252,470%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Friuli Venezia Giulia,737,149.812,9.051,755,309,3%,283,24,-040%,26,217,-370%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Lazio,4.288,485.706,56.051,980,1.160,2%,1.025,18,290%,135,236,000%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Liguria,1.146,143.225,11.523,763,549,5%,508,34,060%,41,272,250%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Lombardia,28.795,1.104.058,150.191,1.507,1.891,1%,1.698,17,1030%,193,194,320%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Marche,1.098,139.864,7.013,467,254,4%,212,14,440%,42,280,000%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Molise,24,15.875,550,185,20,4%,18,6,590%,2,067,000%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
P.A. Bolzano,500,99.022,4.727,886,105,2%,87,16,-220%,18,337,-530%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
P.A. Trento,894,59.519,4.557,837,115,3%,92,17,450%,23,422,000%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Piemonte,7.933,462.082,47.896,1.121,1.210,3%,1.118,26,570%,92,215,340%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Puglia,1.957,296.265,13.880,353,221,2%,199,5,1060%,22,056,480%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Sardegna,455,85.519,5.896,369,148,3%,136,9,000%,12,075,910%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Sicilia,2.819,359.315,32.143,664,773,2%,685,14,430%,88,182,860%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Toscana,4.453,341.579,36.135,985,600,2%,520,14,550%,80,218,530%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Umbria,2.717,79.749,11.091,1.282,112,1%,104,12,1180%,8,092,-1110%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Valle d'Aosta,253,15.317,1.379,1.113,31,2%,29,23,-650%,2,161,000%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Veneto,7.403,617.653,75.971,1.566,1.215,2%,1.050,22,-490%,165,340,-460%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
Italia,78.313,5.756.412,598.856,1.011,11.234,2%,10.089,17,380%,1.145,193,170%,Dati della Protezione Civile del 28 Dicembre 2021 ore 20:18
