Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,39,87.502,4.173,323,119,3%,109,8,280%,10,077,1110%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Basilicata,3,31.540,1.036,187,14,1%,14,3,770%,0,000,-10000%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Calabria,146,92.651,4.279,226,140,3%,124,7,600%,16,084,000%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Campania,820,489.773,16.789,294,333,2%,309,5,300%,24,042,-400%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Emilia-Romagna,1.223,454.850,20.287,454,729,4%,660,15,440%,69,155,1130%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Friuli Venezia Giulia,181,130.581,7.044,584,316,4%,291,24,540%,25,207,-740%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Lazio,1.121,422.318,19.257,335,832,4%,735,13,270%,97,169,320%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Liguria,135,122.013,4.236,278,160,4%,139,9,370%,21,138,500%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Lombardia,851,930.321,30.400,303,916,3%,817,8,350%,99,099,880%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Marche,181,123.443,5.047,334,107,2%,83,5,640%,24,159,000%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Molise,4,15.209,442,147,13,3%,12,4,000%,1,033,000%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
P.A. Bolzano,256,87.488,5.173,971,105,2%,93,17,220%,12,225,2000%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
P.A. Trento,64,51.913,1.592,292,53,3%,46,8,700%,7,128,000%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Piemonte,456,398.316,9.983,232,413,4%,379,9,620%,34,079,300%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Puglia,209,279.101,4.104,104,157,4%,137,3,000%,20,051,-910%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Sardegna,98,78.774,2.703,168,83,3%,67,4,810%,16,099,1430%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Sicilia,559,323.677,12.208,250,365,3%,321,7,220%,44,090,-220%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Toscana,328,300.975,8.829,239,311,4%,260,7,440%,51,138,1090%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Umbria,26,67.445,1.665,191,62,4%,52,6,-190%,10,115,1110%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Valle d'Aosta,10,13.104,628,502,21,3%,20,16,1110%,1,080,000%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Veneto,1.265,514.796,29.768,610,555,2%,467,10,000%,88,180,860%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
Italia,7.975,5.015.790,189.643,318,5.804,3%,5.135,9,340%,669,112,490%,Dati della Protezione Civile del 29 Novembre 2021 ore 18:31
