Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,6,81.630,1.415,109,55,4%,49,4,000%,6,046,000%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Basilicata,9,30.444,1.141,206,24,2%,24,4,-400%,0,000,000%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Calabria,65,84.932,2.869,151,117,4%,107,6,-180%,10,053,1110%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Campania,129,459.211,6.216,109,192,3%,178,3,-060%,14,025,1670%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Emilia-Romagna,191,426.620,15.043,337,368,2%,322,7,220%,46,103,450%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Friuli Venezia Giulia,30,114.405,848,70,53,6%,44,4,230%,9,075,000%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Lazio,188,387.399,9.134,159,412,5%,361,6,620%,51,089,200%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Liguria,19,113.371,934,61,55,6%,49,3,-580%,6,039,-1430%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Lombardia,87,886.894,9.043,90,380,4%,325,3,-240%,55,055,190%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Marche,17,114.549,2.291,151,56,2%,44,3,000%,12,079,000%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Molise,0,14.546,81,27,3,4%,2,1,000%,1,033,000%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
P.A. Bolzano,2,77.479,780,146,31,4%,25,5,000%,6,113,000%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
P.A. Trento,10,48.652,342,63,18,5%,15,3,1540%,3,055,000%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Piemonte,109,380.686,3.249,75,198,6%,179,4,910%,19,044,1180%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Puglia,76,269.834,2.402,61,155,6%,134,3,-070%,21,053,1050%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Sardegna,23,75.664,1.727,107,90,5%,77,5,000%,13,081,830%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Sicilia,231,301.889,10.653,219,387,4%,345,7,300%,42,086,-230%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Toscana,162,284.620,5.740,155,245,4%,220,6,190%,25,068,000%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Umbria,6,64.128,649,75,45,7%,40,5,-240%,5,057,000%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Valle d'Aosta,0,12.207,110,88,2,2%,2,2,000%,0,000,000%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Veneto,156,472.672,9.439,193,176,2%,146,3,-390%,30,061,000%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
Italia,1.516,4.701.832,84.106,141,3.062,4%,2.688,5,140%,374,063,270%,Dati della Protezione Civile del 11 Ottobre 2021 ore 20:03
