Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,65,75.511,1.023,79,19,2%,18,1,-1000%,1,008,000%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Basilicata,29,27.147,531,96,19,4%,19,3,1880%,0,000,000%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Calabria,71,69.805,2.092,110,51,2%,46,2,-210%,5,026,2500%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Campania,292,427.906,7.522,132,188,2%,175,3,-490%,13,023,000%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Emilia-Romagna,324,389.470,3.216,72,154,5%,141,3,290%,13,029,-1330%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Friuli Venezia Giulia,92,107.355,293,24,8,3%,8,1,-1110%,0,000,000%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Lazio,616,351.145,4.564,79,179,4%,151,3,1350%,28,049,000%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Liguria,110,104.106,517,34,21,4%,15,1,1540%,6,039,000%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Lombardia,564,847.077,6.886,69,160,2%,132,1,-290%,28,028,-970%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Marche,73,104.464,1.535,101,15,1%,12,1,000%,3,020,5000%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Molise,15,13.838,109,36,1,1%,1,0,000%,0,000,000%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
P.A. Bolzano,27,73.572,215,40,5,2%,5,1,-2860%,0,000,000%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
P.A. Trento,43,46.036,197,36,3,2%,3,1,5000%,0,000,000%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Piemonte,134,364.043,1.180,27,53,4%,50,1,-1230%,3,007,000%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Puglia,139,254.462,1.824,46,82,4%,74,2,-260%,8,020,-1110%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Sardegna,274,58.990,2.267,141,51,2%,47,3,-1900%,4,025,3330%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Sicilia,550,236.898,6.191,127,185,3%,165,3,580%,20,041,-480%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Toscana,306,246.642,2.550,69,91,4%,78,2,1140%,13,035,-1330%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Umbria,77,57.309,788,91,10,1%,9,1,000%,1,011,000%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Valle d'Aosta,1,11.716,26,21,0,0%,0,0,000%,0,000,000%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Veneto,457,429.845,7.782,159,59,1%,47,1,-780%,12,025,-770%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
Italia,4.259,4.297.337,51.308,86,1.354,3%,1.196,2,020%,158,026,-420%,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17
