Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,325,1382,12,181,0,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Basilicata,95,393,0,79,13,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Calabria,297,1020,16,194,0,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Campania,751,4018,40,567,0,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Emilia-Romagna,1344,9001,37,889,0,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Friuli Venezia Giulia,155,1277,10,175,0,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Lazio,1177,6421,66,943,243,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Liguria,330,1646,15,218,12,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Lombardia,1251,10457,35,1810,0,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Marche,190,1003,5,252,44,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Molise,37,176,0,39,26,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
P.A. Bolzano,46,500,2,100,20,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
P.A. Trento,81,517,3,90,0,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Piemonte,805,6794,18,628,99,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Puglia,568,2903,28,503,0,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Sardegna,316,1602,13,204,16,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Sicilia,862,3721,49,823,0,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Toscana,650,5033,23,570,10,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Umbria,220,662,4,86,41,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Valle d'Aosta,23,163,0,34,0,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Veneto,632,6000,18,1000,0,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
Italia,10155,64689,394,9385,524,Dati della Protezione Civile del 27 Aprile 2022 ore 23:45
