Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,20,1324,1,185,23,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Basilicata,16,342,0,88,13,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Calabria,47,818,4,151,25,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Campania,184,3832,13,569,87,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Emilia-Romagna,137,6538,15,760,0,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Friuli Venezia Giulia,9,1277,0,175,0,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Lazio,133,6421,28,943,193,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Liguria,13,1700,6,212,12,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Lombardia,136,6369,31,1416,114,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Marche,12,951,2,209,57,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Molise,1,176,0,39,0,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
P.A. Bolzano,7,391,0,100,0,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
P.A. Trento,2,517,0,60,15,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Piemonte,57,5824,3,628,99,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Puglia,76,2799,9,462,0,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Sardegna,58,1602,3,216,33,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Sicilia,156,3011,21,643,196,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Toscana,70,5033,15,446,37,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Umbria,9,671,1,97,30,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Valle d'Aosta,0,67,0,15,6,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Veneto,51,6000,13,1000,0,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
Italia,1194,55663,165,8414,940,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07
