Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,128,73.621,5.901,456,196,3%,179,14,-160%,17,131,1330%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Basilicata,67,25.977,4.542,821,89,2%,84,15,-230%,5,090,000%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Calabria,161,65.716,11.173,590,318,3%,294,16,-640%,24,127,-1110%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Campania,565,415.337,72.531,1.270,1.093,2%,1.011,18,-300%,82,144,-570%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Emilia-Romagna,340,381.776,19.338,433,917,5%,791,18,-710%,126,282,-080%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Friuli Venezia Giulia,39,106.737,5.288,438,60,1%,50,4,-910%,10,083,-1670%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Lazio,494,339.199,28.334,492,1.478,5%,1.283,22,-300%,195,339,-490%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Liguria,60,102.239,2.048,134,237,12%,194,13,-440%,43,282,-440%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Lombardia,828,830.376,35.416,353,1.864,5%,1.566,16,-580%,298,297,-320%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Marche,125,101.837,4.530,299,225,5%,186,12,-410%,39,258,-250%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Molise,3,13.547,223,74,20,9%,15,5,-630%,5,166,000%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
P.A. Bolzano,43,72.539,862,162,18,2%,14,3,-670%,4,075,-3330%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
P.A. Trento,24,45.126,611,112,45,7%,32,6,-590%,13,238,-710%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Piemonte,400,358.188,8.209,190,998,12%,893,21,-480%,105,244,-090%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Puglia,399,248.484,32.794,830,963,3%,863,22,-290%,100,253,-200%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Sardegna,35,56.409,13.484,837,216,2%,184,11,-110%,32,199,-860%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Sicilia,350,222.654,13.267,272,766,6%,662,14,-250%,104,213,510%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Toscana,358,239.092,11.552,313,796,7%,652,18,-540%,144,390,-270%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Umbria,36,56.061,2.030,233,92,5%,80,9,-1010%,12,138,000%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Valle d'Aosta,28,11.484,315,252,18,6%,18,14,-1820%,0,000,000%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Veneto,234,421.791,11.296,232,509,5%,437,9,-420%,72,148,140%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
Italia,4.717,4.188.190,283.744,476,10.918,4%,9.488,16,-440%,1.430,240,-270%,Dati della Protezione Civile del 22 Maggio 2021 ore 20:30
