Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,105,1369,10,185,23,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Basilicata,52,444,2,88,13,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Calabria,213,927,16,156,25,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Campania,593,4115,49,620,36,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Emilia-Romagna,448,6538,78,760,0,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Friuli Venezia Giulia,34,1277,1,175,0,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Lazio,797,6421,128,943,193,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Liguria,92,1685,28,220,12,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Lombardia,939,7664,183,1416,114,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Marche,95,1154,18,210,64,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Molise,7,221,0,39,0,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
P.A. Bolzano,14,429,2,100,0,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
P.A. Trento,16,517,5,90,15,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Piemonte,484,5824,70,628,99,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Puglia,448,3556,35,549,0,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Sardegna,122,1602,13,216,33,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Sicilia,409,3500,45,751,196,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Toscana,344,5033,101,493,26,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Umbria,52,681,6,116,0,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Valle d'Aosta,5,227,0,30,6,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Veneto,219,6000,46,1000,0,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
Italia,5488,59184,836,8785,855,Dati della Protezione Civile del 04 Giugno 2021 ore 18:25
