Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,277,1382,13,181,14,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Basilicata,102,379,4,79,14,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Calabria,377,1108,13,202,0,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Campania,615,4149,35,610,0,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Emilia-Romagna,950,9001,53,889,0,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Friuli Venezia Giulia,134,1277,4,175,0,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Lazio,1081,6421,72,943,243,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Liguria,251,1641,8,219,12,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Lombardia,934,10457,45,1810,0,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Marche,214,1020,6,256,49,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Molise,25,176,1,39,26,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
P.A. Bolzano,72,500,5,100,20,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
P.A. Trento,39,517,1,90,0,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Piemonte,568,6794,23,628,99,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Puglia,620,2923,32,503,0,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Sardegna,330,1602,19,204,16,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Sicilia,946,3784,59,853,0,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Toscana,757,5033,33,570,10,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Umbria,192,662,4,86,41,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Valle d'Aosta,18,163,0,34,0,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Veneto,467,6000,25,1000,0,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
Italia,8969,64989,455,9471,544,Dati della Protezione Civile del 22 Marzo 2022 ore 18:47
