Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,104,1382,3,181,0,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Basilicata,20,338,0,79,13,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Calabria,116,952,5,179,0,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Campania,233,3878,14,575,0,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Emilia-Romagna,639,9001,23,889,0,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Friuli Venezia Giulia,107,1277,3,175,0,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Lazio,346,6421,25,943,243,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Liguria,133,1581,3,218,12,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Lombardia,477,10457,10,1810,0,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Marche,57,983,2,230,50,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Molise,9,176,0,39,26,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
P.A. Bolzano,43,500,3,100,20,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
P.A. Trento,41,517,2,90,0,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Piemonte,243,6794,7,628,99,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Puglia,119,2735,10,405,0,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Sardegna,74,1602,7,204,16,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Sicilia,212,3450,15,785,0,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Toscana,161,5033,7,570,13,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Umbria,111,662,1,86,41,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Valle d'Aosta,11,67,0,13,21,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Veneto,237,6000,11,1000,0,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
Italia,3493,63806,151,9199,554,Dati della Protezione Civile del 19 Settembre 2022 ore 17:15
