Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,33,75.195,932,72,29,3%,28,2,-340%,1,008,000%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Basilicata,3,27.044,554,100,12,2%,12,2,-770%,0,000,000%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Calabria,45,69.387,2.055,108,46,2%,44,2,-430%,2,011,000%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Campania,136,426.122,6.772,119,211,3%,197,3,-050%,14,025,-670%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Emilia-Romagna,76,387.789,2.113,47,157,7%,144,3,-460%,13,029,-710%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Friuli Venezia Giulia,15,107.125,229,19,5,2%,4,0,3330%,1,008,000%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Lazio,166,347.439,2.155,37,154,7%,129,2,-300%,25,043,000%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Liguria,25,103.630,185,12,17,9%,11,1,8330%,6,039,000%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Lombardia,241,843.891,7.840,78,166,2%,131,1,230%,35,035,-280%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Marche,21,104.047,1.339,89,11,1%,9,1,1250%,2,013,000%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Molise,0,13.750,55,18,1,2%,1,0,000%,0,000,000%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
P.A. Bolzano,18,73.410,139,26,8,6%,6,1,-1430%,2,038,000%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
P.A. Trento,10,45.828,49,9,0,0%,0,0,000%,0,000,000%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Piemonte,53,363.360,777,18,58,7%,55,1,-1130%,3,007,000%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Puglia,97,253.913,1.712,43,77,4%,69,2,-550%,8,020,-1110%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Sardegna,86,57.666,2.563,159,43,2%,42,3,770%,1,006,-5000%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Sicilia,174,233.614,3.795,78,159,4%,139,3,-070%,20,041,1110%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Toscana,65,245.079,1.468,40,72,5%,57,2,-1360%,15,041,710%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Umbria,15,56.958,623,72,9,1%,8,1,000%,1,011,000%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Valle d'Aosta,1,11.703,19,15,0,0%,0,0,000%,0,000,000%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Veneto,254,426.743,5.275,108,50,1%,42,1,1050%,8,016,1430%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
Italia,1.534,4.273.693,40.649,68,1.285,3%,1.128,2,-180%,157,026,-060%,Dati della Protezione Civile del 13 Luglio 2021 ore 18:12
