Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,263,1382,11,181,14,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Basilicata,89,381,3,79,13,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Calabria,347,1108,14,202,0,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Campania,563,4149,41,636,0,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Emilia-Romagna,991,9001,53,889,0,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Friuli Venezia Giulia,133,1277,8,175,0,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Lazio,1036,6421,74,943,243,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Liguria,227,1641,10,219,12,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Lombardia,844,10457,58,1810,0,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Marche,167,1020,8,256,49,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Molise,19,176,1,39,26,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
P.A. Bolzano,48,500,5,100,20,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
P.A. Trento,37,517,1,90,0,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Piemonte,577,6794,21,628,99,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Puglia,550,2923,27,503,0,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Sardegna,337,1602,19,204,16,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Sicilia,874,3758,65,853,0,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Toscana,653,5033,27,570,10,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Umbria,183,662,3,86,41,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Valle d'Aosta,16,163,0,34,0,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Veneto,443,6000,24,1000,0,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
Italia,8397,64965,473,9497,543,Dati della Protezione Civile del 17 Marzo 2022 ore 18:22
