Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,81,80.556,2.049,158,79,4%,72,6,290%,7,054,000%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Basilicata,34,29.708,1.283,232,49,4%,45,8,-220%,4,072,000%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Calabria,163,81.857,4.744,250,184,4%,169,9,-450%,15,079,710%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Campania,477,452.471,7.856,138,349,4%,323,6,-210%,26,046,830%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Emilia-Romagna,473,419.717,13.063,293,452,3%,411,9,-370%,41,092,-680%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Friuli Venezia Giulia,102,112.817,1.373,114,56,4%,47,4,-210%,9,075,000%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Lazio,368,380.670,11.604,202,490,4%,435,8,050%,55,096,-180%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Liguria,97,111.775,1.499,98,88,6%,81,5,-120%,7,046,000%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Lombardia,360,878.526,11.076,110,486,4%,427,4,-230%,59,059,350%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Marche,105,112.865,2.958,196,84,3%,58,4,740%,26,172,-370%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Molise,8,14.437,199,66,8,4%,6,2,-1430%,2,067,000%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
P.A. Bolzano,55,76.220,1.010,190,22,2%,15,3,-2500%,7,131,1670%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
P.A. Trento,29,48.039,463,85,17,4%,16,3,-1580%,1,018,000%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Piemonte,296,376.475,3.845,89,229,6%,206,5,620%,23,053,-420%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Puglia,175,266.881,3.246,82,195,6%,176,4,-430%,19,048,-500%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Sardegna,84,74.619,4.007,249,206,5%,188,12,110%,18,112,-1430%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Sicilia,602,291.964,21.777,447,795,4%,696,14,-010%,99,203,000%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Toscana,494,278.581,8.567,232,402,5%,354,10,170%,48,130,-400%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Umbria,84,63.167,1.223,141,50,4%,44,5,230%,6,069,000%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Valle d'Aosta,2,12.071,61,49,2,3%,2,2,000%,0,000,000%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Veneto,463,464.283,12.368,253,271,2%,218,4,190%,53,109,000%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
Italia,4.552,4.627.699,114.271,192,4.514,4%,3.989,7,-070%,525,088,-110%,Dati della Protezione Civile del 17 Settembre 2021 ore 20:19
