Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,163,1382,1,181,0,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Basilicata,27,336,1,79,13,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Calabria,150,952,5,179,0,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Campania,283,3878,11,575,0,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Emilia-Romagna,934,9001,28,889,0,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Friuli Venezia Giulia,241,1277,12,175,0,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Lazio,510,6421,36,943,243,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Liguria,190,1581,7,218,12,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Lombardia,1040,10457,15,1810,0,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Marche,115,983,1,230,48,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Molise,7,176,0,39,26,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
P.A. Bolzano,139,500,5,100,20,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
P.A. Trento,85,517,2,90,0,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Piemonte,690,6794,18,628,99,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Puglia,127,2735,8,405,0,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Sardegna,96,1602,5,204,16,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Sicilia,221,3295,17,799,0,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Toscana,407,5033,21,570,13,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Umbria,177,662,1,86,41,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Valle d'Aosta,30,67,0,13,21,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Veneto,627,6000,30,1000,0,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
Italia,6259,63649,224,9213,552,Dati della Protezione Civile del 11 Ottobre 2022 ore 23:45
