Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,28,74.924,886,68,23,3%,22,2,480%,1,008,000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Basilicata,11,26.979,678,123,17,3%,17,3,630%,0,000,000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Calabria,56,69.058,3.380,178,60,2%,54,3,380%,6,032,000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Campania,139,424.656,7.593,133,227,3%,208,4,-190%,19,033,560%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Emilia-Romagna,65,386.998,2.673,60,183,7%,161,4,-800%,22,049,000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Friuli Venezia Giulia,10,106.987,189,16,8,4%,8,1,3330%,0,000,000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Lazio,85,346.186,2.837,49,195,7%,155,3,-430%,40,069,-480%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Liguria,7,103.463,128,8,20,16%,14,1,000%,6,039,000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Lombardia,140,842.244,9.454,94,253,3%,208,2,670%,45,045,-430%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Marche,32,103.746,1.254,83,7,1%,5,0,-5000%,2,013,000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Molise,1,13.721,64,21,3,5%,3,1,000%,0,000,000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
P.A. Bolzano,7,73.326,121,23,8,7%,6,1,-2500%,2,038,000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
P.A. Trento,3,45.785,51,9,2,4%,2,0,-3330%,0,000,000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Piemonte,35,363.004,754,17,106,14%,97,2,-3020%,9,021,-1820%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Puglia,47,253.471,2.664,67,123,5%,113,3,-420%,10,025,-910%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Sardegna,8,57.279,2.305,143,42,2%,41,3,-240%,1,006,-5000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Sicilia,134,232.082,3.675,75,162,4%,145,3,-580%,17,035,-1050%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Toscana,50,244.435,1.601,43,103,6%,85,2,240%,18,049,000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Umbria,5,56.870,691,79,10,1%,9,1,-2500%,1,011,000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Valle d'Aosta,3,11.696,34,27,1,3%,1,1,000%,0,000,000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Veneto,66,425.601,4.544,93,45,1%,40,1,-700%,5,010,000%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
Italia,932,4.262.511,45.576,76,1.598,4%,1.394,2,-510%,204,034,-420%,Dati della Protezione Civile del 03 Luglio 2021 ore 19:44
