Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,120,76.881,1.821,141,44,2%,43,3,240%,1,008,000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Basilicata,24,27.738,899,162,24,3%,23,4,950%,1,018,-5000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Calabria,104,72.163,2.820,149,88,3%,84,4,1350%,4,021,000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Campania,369,434.666,8.493,149,263,3%,249,4,-160%,14,025,-670%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Emilia-Romagna,661,399.062,10.637,238,316,3%,290,6,360%,26,058,1820%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Friuli Venezia Giulia,48,108.705,878,73,25,3%,23,2,1500%,2,017,000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Lazio,554,362.968,14.497,252,452,3%,398,7,450%,54,094,000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Liguria,135,106.386,1.560,102,63,4%,48,3,910%,15,098,000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Lombardia,637,858.060,13.314,133,311,2%,276,3,660%,35,035,000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Marche,151,106.875,2.841,188,51,2%,45,3,230%,6,040,2000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Molise,10,13.997,148,49,3,2%,2,1,000%,1,033,000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
P.A. Bolzano,31,73.977,379,71,10,3%,8,2,1430%,2,038,000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
P.A. Trento,29,46.623,373,68,16,4%,15,3,-1180%,1,018,000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Piemonte,151,367.378,3.112,72,94,3%,90,2,590%,4,009,-2000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Puglia,208,257.756,3.396,86,111,3%,97,2,-400%,14,035,770%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Sardegna,303,64.654,6.679,414,131,2%,109,7,090%,22,137,1000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Sicilia,822,248.638,14.077,289,472,3%,418,9,610%,54,111,1490%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Toscana,665,257.096,10.581,287,258,2%,235,6,490%,23,062,-800%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Umbria,115,59.254,2.055,236,26,1%,25,3,420%,1,011,000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Valle d'Aosta,11,11.851,128,102,3,2%,3,2,000%,0,000,000%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Veneto,587,441.689,13.578,278,169,1%,150,3,000%,19,039,560%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
Italia,5.735,4.396.417,112.266,188,2.930,3%,2.631,4,390%,299,050,380%,Dati della Protezione Civile del 08 Agosto 2021 ore 18:05
