Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,197,1382,4,181,0,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Basilicata,71,368,0,79,14,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Calabria,288,1018,12,183,0,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Campania,655,3901,36,573,0,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Emilia-Romagna,1228,9001,41,889,0,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Friuli Venezia Giulia,175,1277,6,175,0,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Lazio,814,6421,65,943,243,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Liguria,318,1647,8,218,12,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Lombardia,1263,10457,27,1810,0,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Marche,153,983,6,230,50,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Molise,21,176,1,39,26,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
P.A. Bolzano,70,500,2,100,20,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
P.A. Trento,73,517,0,90,0,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Piemonte,476,6794,11,628,99,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Puglia,425,2722,17,405,0,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Sardegna,159,1602,12,204,16,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Sicilia,970,3625,41,790,0,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Toscana,618,5033,21,570,20,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Umbria,217,662,6,86,41,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Valle d'Aosta,15,85,1,13,21,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Veneto,658,6000,27,1000,0,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
Italia,8864,64171,344,9206,562,Dati della Protezione Civile del 09 Luglio 2022 ore 23:45
