Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,3.087,211.135,108.822,8.495,453,0%,416,32,100%,37,289,-750%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Basilicata,1.133,62.397,18.345,3.365,101,1%,96,18,-200%,5,092,-1670%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Calabria,1.584,167.675,40.163,2.159,425,1%,393,21,-030%,32,172,320%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Campania,11.020,1.016.427,233.736,4.156,1.486,1%,1.395,25,060%,91,162,-810%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Emilia-Romagna,15.023,1.028.770,381.158,8.587,2.763,1%,2.617,59,020%,146,329,-070%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Friuli Venezia Giulia,4.193,264.334,67.164,5.590,516,1%,474,39,-210%,42,350,770%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Lazio,12.201,864.210,289.254,5.048,2.326,1%,2.122,37,-060%,204,356,-140%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Liguria,4.632,291.893,47.322,3.116,726,2%,689,45,-400%,37,244,-750%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Lombardia,18.555,2.109.106,402.092,4.028,3.326,1%,3.072,31,-290%,254,254,080%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Marche,5.111,254.548,27.625,1.844,371,1%,310,21,200%,61,407,700%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Molise,364,29.353,9.339,3.173,44,0%,41,14,000%,3,102,000%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
P.A. Bolzano,2.017,160.429,24.183,4.521,115,0%,104,19,-370%,11,206,-830%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
P.A. Trento,1.648,121.218,22.379,4.128,165,1%,141,26,220%,24,443,-400%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Piemonte,9.568,861.379,150.860,3.529,2.200,1%,2.079,49,-150%,121,283,-830%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Puglia,11.055,597.462,138.467,3.520,793,1%,731,19,000%,62,158,-460%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Sardegna,1.146,123.690,22.833,1.436,401,2%,367,23,000%,34,214,000%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Sicilia,7.369,613.846,237.407,4.911,1.620,1%,1.476,31,140%,144,298,-070%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Toscana,9.713,726.793,161.093,4.362,1.461,1%,1.352,37,090%,109,295,-600%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Umbria,1.807,152.860,24.081,2.782,207,1%,199,23,360%,8,092,3330%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Valle d'Aosta,290,28.853,4.958,3.996,72,1%,65,52,-710%,7,564,1670%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Veneto,15.631,1.134.997,253.367,5.203,1.653,1%,1.497,31,-260%,156,320,-710%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
Italia,137.147,10.821.375,2.664.648,4.498,21.224,1%,19.636,33,-080%,1.588,268,-260%,Dati della Protezione Civile del 29 Gennaio 2022 ore 23:19
