Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,222,47771,11648,892,599,5%,547,42,-0.2%,52,3.98,2%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Basilicata,74,14251,3450,619,72,2%,66,12,3.1%,6,1.08,20%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Calabria,151,35436,6752,351,228,3%,206,11,-5.1%,22,1.14,0%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Campania,1603,242916,68994,1192,1433,2%,1322,23,-2.5%,111,1.92,6.7%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Emilia-Romagna,1323,235734,37920,849,2082,5%,1911,43,1.2%,171,3.83,0%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Friuli Venezia Giulia,216,72148,9771,807,475,5%,414,34,-2.6%,61,5.04,1.7%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Lazio,809,219305,39589,675,2351,6%,2092,36,-1.4%,259,4.42,1.2%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Liguria,274,73815,5015,325,653,13%,591,38,5.3%,62,4.02,10.7%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Lombardia,1987,563078,50617,501,3926,8%,3562,35,-0.3%,364,3.6,-0.3%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Marche,355,60808,8130,535,624,8%,544,36,0.4%,80,5.27,6.7%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Molise,112,9483,1585,524,78,5%,69,23,4.5%,9,2.98,12.5%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
P.A. Bolzano,395,48572,8358,1571,295,4%,255,48,4.5%,40,7.52,8.1%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
P.A. Trento,167,30331,2789,514,190,7%,164,30,5.1%,26,4.79,0%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Piemonte,549,233406,12361,285,2053,17%,1913,44,1.3%,140,3.22,-0.7%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Puglia,732,135156,41654,1039,1520,4%,1359,34,-1.8%,161,4.02,-1.8%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Sardegna,83,40207,14002,859,347,2%,320,20,-3.9%,27,1.66,-3.6%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Sicilia,479,145744,34866,702,1195,3%,1030,21,-1.2%,165,3.32,-1.8%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Toscana,725,143375,12165,327,823,7%,693,19,1.2%,130,3.49,0.8%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Umbria,292,40959,8166,928,535,7%,451,51,0.7%,84,9.54,1.2%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Valle d'Aosta,5,7909,137,109,15,11%,13,10,0%,2,1.59,0%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Veneto,515,321475,24814,506,1040,4%,927,19,-1.6%,113,2.3,1.8%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
Italia,11068,2721879,402783,669,20534,5%,18449,31,-0.3%,2085,3.46,1.1%,Dati della Protezione Civile del 14 Febbraio 2021 ore 20:06
