Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,49,1324,5,177,23,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Basilicata,26,364,0,88,13,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Calabria,92,966,11,174,3,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Campania,172,3511,17,555,189,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Emilia-Romagna,319,7920,36,889,0,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Friuli Venezia Giulia,40,1277,8,175,0,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Lazio,305,6421,50,943,0,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Liguria,51,1690,6,217,12,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Lombardia,300,6369,54,1530,0,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Marche,41,971,13,212,61,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Molise,3,176,0,39,26,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
P.A. Bolzano,23,500,7,100,20,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
P.A. Trento,17,517,3,90,0,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Piemonte,175,5824,20,628,99,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Puglia,131,2745,19,482,0,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Sardegna,79,1602,10,204,16,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Sicilia,291,3716,41,894,0,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Toscana,186,5033,23,570,37,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Umbria,31,662,4,84,43,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Valle d'Aosta,3,83,0,33,0,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Veneto,145,6000,32,1000,0,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
Italia,2479,57671,359,9084,542,Dati della Protezione Civile del 14 Ottobre 2021 ore 19:37
