Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,312,30710,16449,1260,727,4%,658,50,-2.9&,69,5.28,-5.5%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Basilicata,59,9105,6348,1140,136,2%,121,22,-2.4&,15,2.69,-6.3%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Calabria,155,18867,10366,539,401,4%,376,20,-1.6&,25,1.3,-7.4%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Campania,1080,167433,98765,1707,2038,2%,1898,33,3.2&,140,2.42,2.2%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Emilia-Romagna,1624,137270,66522,1489,3015,5%,2781,62,-0.9&,234,5.24,-2.1%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Friuli Venezia Giulia,658,36484,14877,1228,722,5%,658,54,-1.1&,64,5.28,10.3%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Lazio,1501,133128,94009,1603,3432,4%,3091,53,-3.7&,341,5.81,0.3%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Liguria,266,54173,9745,632,932,10%,841,54,-3&,91,5.9,-1.1%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Lombardia,1656,432327,111829,1107,6954,6%,6187,61,-2.8&,767,7.59,-1.8%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Marche,293,32831,13821,910,601,4%,514,34,-0.8&,87,5.73,6.1%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Molise,43,5381,2526,836,58,2%,50,17,-3.8&,8,2.65,-11.1%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
P.A. Bolzano,79,25555,10883,2045,513,5%,483,91,19.3&,30,5.64,-9.1%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
P.A. Trento,149,17417,2457,453,474,19%,426,78,0.7&,48,8.84,0%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Piemonte,952,179651,64513,1486,4454,7%,4124,95,-2.8&,330,7.6,-4.3%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Puglia,915,66257,47312,1180,1802,4%,1605,40,-0.2&,197,4.91,0%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Sardegna,226,24778,15160,930,678,4%,616,38,-0.5&,62,3.8,-3.1%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Sicilia,1148,73555,39555,796,1573,4%,1374,28,-0.9&,199,4.01,-2.9%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Toscana,428,109418,26024,699,1588,6%,1335,36,-2.2&,253,6.8,0%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Umbria,135,25344,5746,653,375,7%,318,36,-5.9&,57,6.48,1.8%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Valle d'Aosta,18,6766,870,693,105,12%,96,76,-8.6&,9,7.17,-10%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Veneto,3145,170944,79748,1625,2848,4%,2529,52,0&,319,6.5,0.6%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
Italia,14842,1757394,737525,1224,33426,5%,30081,50,-1.5&,3345,5.55,-1.1%,Dati della Protezione Civile del 08 Dicembre 2020 ore 20:32
