Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,106,83.157,1.929,149,73,4%,67,5,980%,6,046,-3330%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Basilicata,38,30.831,817,148,25,3%,25,5,-380%,0,000,000%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Calabria,161,87.815,3.136,166,106,3%,98,5,-300%,8,042,3330%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Campania,626,468.446,9.378,164,285,3%,264,5,-190%,21,037,-450%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Emilia-Romagna,222,433.233,7.498,168,345,5%,315,7,-160%,30,067,340%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Friuli Venezia Giulia,153,117.613,2.309,191,105,5%,87,7,1010%,18,149,590%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Lazio,456,396.435,9.752,169,496,5%,438,8,120%,58,101,000%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Liguria,151,115.216,1.232,81,85,7%,74,5,-510%,11,072,000%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Lombardia,682,895.664,10.042,100,366,4%,317,3,820%,49,049,210%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Marche,140,116.459,2.342,155,81,3%,61,4,170%,20,132,000%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Molise,0,14.669,113,38,6,5%,5,2,000%,1,033,-5000%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
P.A. Bolzano,205,79.342,1.520,285,62,4%,59,11,540%,3,056,-2500%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
P.A. Trento,83,49.500,545,100,27,5%,25,5,-380%,2,037,000%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Piemonte,318,385.566,4.376,102,236,5%,215,5,590%,21,049,-450%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Puglia,232,273.324,3.134,79,158,5%,142,4,070%,16,040,-2000%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Sardegna,58,76.296,1.368,85,47,3%,40,2,-480%,7,043,000%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Sicilia,398,309.307,7.401,152,345,5%,305,6,000%,40,082,000%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Toscana,290,290.321,5.927,161,297,5%,269,7,-070%,28,076,000%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Umbria,83,65.349,1.212,139,47,4%,40,5,-240%,7,080,000%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Valle d'Aosta,5,12.320,82,66,4,5%,4,3,-2000%,0,000,000%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Veneto,781,481.939,11.174,229,214,2%,179,4,110%,35,072,610%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
Italia,5.188,4.782.802,85.287,143,3.410,4%,3.029,5,120%,381,064,-100%,Dati della Protezione Civile del 03 Novembre 2021 ore 18:06
