Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,162,1382,8,181,0,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Basilicata,29,338,0,79,13,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Calabria,128,944,4,166,0,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Campania,263,3868,12,575,0,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Emilia-Romagna,1106,9001,33,889,0,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Friuli Venezia Giulia,204,1277,3,175,0,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Lazio,632,6421,32,943,243,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Liguria,244,1580,8,218,12,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Lombardia,1048,10457,24,1810,0,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Marche,136,983,6,230,48,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Molise,4,176,2,39,26,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
P.A. Bolzano,76,500,0,100,20,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
P.A. Trento,75,517,3,90,0,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Piemonte,642,6794,10,628,99,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Puglia,183,2735,10,405,0,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Sardegna,81,1602,8,204,16,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Sicilia,293,3263,16,785,0,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Toscana,455,5033,17,570,13,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Umbria,230,662,5,86,41,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Valle d'Aosta,16,67,0,13,21,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Veneto,709,6000,26,1000,0,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
Italia,6716,63600,227,9186,552,Dati della Protezione Civile del 29 Ottobre 2022 ore 23:45
