Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,117,78.312,2.348,181,73,3%,61,5,340%,12,093,000%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Basilicata,52,28.436,1.280,231,38,3%,38,7,000%,0,000,-10000%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Calabria,213,75.292,3.891,205,130,3%,118,6,-330%,12,063,000%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Campania,470,441.563,9.534,167,359,4%,337,6,-200%,22,039,000%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Emilia-Romagna,555,406.893,14.469,324,434,3%,387,9,290%,47,105,220%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Friuli Venezia Giulia,78,109.888,940,78,41,4%,32,3,670%,9,075,000%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Lazio,454,370.909,17.358,302,575,3%,506,9,-420%,69,120,150%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Liguria,162,108.542,1.991,131,89,4%,78,5,130%,11,072,-830%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Lombardia,406,865.162,12.246,122,352,3%,311,3,-250%,41,041,000%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Marche,140,109.081,2.936,194,55,2%,45,3,-820%,10,066,1110%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Molise,9,14.136,189,63,6,3%,5,2,-1670%,1,033,000%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
P.A. Bolzano,38,74.593,644,121,20,3%,18,3,590%,2,038,10000%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
P.A. Trento,48,47.171,506,93,26,5%,26,5,1300%,0,000,-10000%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Piemonte,177,370.558,3.643,85,152,4%,140,3,530%,12,028,000%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Puglia,261,261.497,4.625,117,197,4%,175,4,740%,22,056,-830%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Sardegna,256,69.363,7.845,487,214,3%,193,12,160%,21,130,500%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Sicilia,1.350,264.552,23.460,481,788,3%,704,14,400%,84,172,000%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Toscana,594,266.351,12.265,332,392,3%,349,9,480%,43,116,490%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Umbria,116,60.869,1.958,225,58,3%,52,6,-190%,6,069,5000%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Valle d'Aosta,7,11.982,147,118,5,3%,5,4,2500%,0,000,000%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Veneto,420,449.463,12.663,260,235,2%,187,4,-260%,48,098,670%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
Italia,5.923,4.484.613,134.938,226,4.239,3%,3.767,6,090%,472,079,130%,Dati della Protezione Civile del 22 Agosto 2021 ore 17:30
