Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,257,1382,12,181,14,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Basilicata,91,377,1,79,13,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Calabria,312,1108,15,202,0,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Campania,544,4211,28,636,0,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Emilia-Romagna,1041,9001,58,889,0,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Friuli Venezia Giulia,142,1277,8,175,0,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Lazio,1024,6421,71,943,243,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Liguria,239,1642,14,219,12,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Lombardia,776,10457,72,1810,0,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Marche,161,1030,14,256,49,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Molise,19,176,2,39,26,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
P.A. Bolzano,60,500,1,100,20,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
P.A. Trento,32,517,2,90,0,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Piemonte,595,6794,27,628,99,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Puglia,542,2923,28,503,0,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Sardegna,318,1602,17,204,16,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Sicilia,828,3755,68,851,0,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Toscana,644,5033,41,570,10,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Umbria,154,662,5,86,41,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Valle d'Aosta,22,163,1,34,0,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Veneto,433,6000,28,1000,0,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Italia,8234,65031,513,9495,543,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
