Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,56,81.741,1.384,107,52,4%,47,4,-210%,5,039,000%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Basilicata,17,30.481,1.127,204,25,2%,25,5,-380%,0,000,000%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Calabria,141,85.243,2.810,148,103,4%,92,5,-890%,11,058,000%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Campania,280,459.699,5.988,105,191,3%,174,3,-170%,17,030,-560%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Emilia-Romagna,223,426.994,15.019,336,360,2%,320,7,-530%,40,090,-480%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Friuli Venezia Giulia,95,114.557,835,69,48,6%,39,3,-1700%,9,075,000%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Lazio,194,387.814,8.865,154,373,4%,324,6,-580%,49,085,210%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Liguria,78,113.508,887,58,56,6%,51,3,1590%,5,033,-1670%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Lombardia,307,887.507,8.459,84,374,4%,315,3,-540%,59,059,540%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Marche,71,114.674,2.183,144,55,3%,43,3,-230%,12,079,000%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Molise,5,14.551,78,26,4,5%,3,1,5000%,1,033,000%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
P.A. Bolzano,63,77.572,828,155,27,3%,21,4,-870%,6,113,000%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
P.A. Trento,26,48.701,290,53,18,6%,15,3,-630%,3,055,000%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Piemonte,195,381.070,3.182,74,192,6%,173,4,-550%,19,044,000%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Puglia,86,270.038,2.209,56,155,7%,135,3,000%,20,051,000%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Sardegna,35,75.742,1.640,102,87,5%,77,5,130%,10,062,-1670%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Sicilia,304,302.466,9.289,191,355,4%,314,6,-760%,41,084,510%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Toscana,215,284.970,5.573,151,227,4%,204,6,-140%,23,062,-800%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Umbria,28,64.179,574,66,38,7%,34,4,-1280%,4,046,-2000%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Valle d'Aosta,5,12.218,108,86,2,2%,2,2,10000%,0,000,000%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Veneto,348,473.362,9.123,187,177,2%,144,3,210%,33,068,000%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
Italia,2.772,4.707.087,80.451,135,2.919,4%,2.552,4,-420%,367,062,-080%,Dati della Protezione Civile del 13 Ottobre 2021 ore 17:40
