Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,198,86.124,3.716,287,96,3%,88,7,110%,8,062,-1110%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Basilicata,30,31.299,960,174,23,2%,22,4,000%,1,018,-5000%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Calabria,148,90.959,3.791,200,123,3%,112,6,-180%,11,058,000%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Campania,798,482.337,14.472,253,320,2%,294,5,030%,26,046,000%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Emilia-Romagna,998,445.473,14.114,316,574,4%,522,12,670%,52,116,200%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Friuli Venezia Giulia,642,126.184,6.071,503,241,4%,215,18,440%,26,216,000%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Lazio,1.216,412.217,15.189,264,719,5%,636,11,380%,83,144,380%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Liguria,313,119.282,3.017,198,132,4%,113,7,1080%,19,125,1180%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Lombardia,1.431,916.003,21.964,219,727,3%,666,7,150%,61,061,520%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Marche,381,120.684,3.797,251,87,2%,68,4,-140%,19,126,-500%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Molise,39,15.015,355,118,9,3%,8,3,000%,1,033,000%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
P.A. Bolzano,277,84.499,4.477,841,87,2%,79,15,260%,8,150,000%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
P.A. Trento,96,50.912,1.109,203,47,4%,41,8,1390%,6,110,000%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Piemonte,445,393.134,7.620,177,340,4%,313,7,260%,27,063,000%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Puglia,118,277.380,3.988,101,161,4%,145,4,-520%,16,040,000%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Sardegna,87,77.857,2.256,140,61,3%,51,3,200%,10,062,1110%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Sicilia,567,318.511,10.382,213,379,4%,339,7,-310%,40,082,1110%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Toscana,521,297.408,8.180,222,292,4%,253,7,-160%,39,106,-250%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Umbria,97,66.866,1.656,190,53,3%,48,6,430%,5,057,-2860%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Valle d'Aosta,46,12.743,394,315,8,2%,7,6,000%,1,080,000%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Veneto,1.261,500.801,21.252,436,386,2%,325,7,480%,61,125,000%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
Italia,9.709,4.925.688,148.760,249,4.865,3%,4.345,7,220%,520,087,160%,Dati della Protezione Civile del 21 Novembre 2021 ore 18:51
