Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,651,1486,85,210,0,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Basilicata,97,421,10,88,13,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Calabria,202,913,21,152,25,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Campania,1357,4160,140,620,36,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Emilia-Romagna,2600,6126,259,757,0,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Friuli Venezia Giulia,392,1277,63,175,0,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Lazio,1860,6421,241,943,193,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Liguria,535,1799,55,216,18,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Lombardia,4735,11088,532,1416,114,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Marche,580,1176,87,233,40,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Molise,100,221,21,39,0,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
P.A. Bolzano,197,545,36,100,0,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
P.A. Trento,180,584,46,90,15,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Piemonte,2171,5824,188,628,99,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Puglia,1287,3623,162,569,80,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Sardegna,193,1602,23,208,35,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Sicilia,676,3907,118,834,196,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Toscana,1029,5033,173,585,19,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Umbria,436,852,82,141,2,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Valle d'Aosta,13,227,2,20,12,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Veneto,866,6000,131,1000,0,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
Italia,20157,63285,2475,9024,897,Dati della Protezione Civile del 04 Marzo 2021 ore 18:47
