Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,150,72.799,7.259,561,270,4%,246,19,-310%,24,185,-400%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Basilicata,122,25.211,5.468,988,132,2%,122,22,-320%,10,181,000%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Calabria,280,63.635,12.958,684,430,3%,402,21,-290%,28,148,-340%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Campania,1.127,407.543,82.418,1.443,1.423,2%,1.307,23,-340%,116,203,450%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Emilia-Romagna,509,377.444,26.531,594,1.417,5%,1.239,28,-430%,178,399,-430%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Friuli Venezia Giulia,75,106.268,6.086,505,138,2%,120,10,-1180%,18,149,-1000%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Lazio,633,333.916,35.575,618,1.976,6%,1.732,30,-470%,244,424,-430%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Liguria,143,101.352,3.424,225,399,12%,350,23,-640%,49,321,430%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Lombardia,1.198,820.983,39.871,398,2.889,7%,2.441,24,-450%,448,447,-130%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Marche,230,100.175,5.158,341,352,7%,301,20,-470%,51,337,-380%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Molise,26,13.465,374,124,28,7%,24,8,-770%,4,133,-2000%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
P.A. Bolzano,108,71.968,1.050,197,31,3%,25,5,-380%,6,113,000%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
P.A. Trento,71,44.684,843,155,68,8%,48,9,-1110%,20,367,530%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Piemonte,774,353.634,12.285,285,1.744,14%,1.599,37,-360%,145,336,-200%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Puglia,615,244.233,41.549,1.051,1.476,4%,1.315,33,-430%,161,407,-420%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Sardegna,96,55.861,14.952,928,292,2%,254,16,-730%,38,236,-500%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Sicilia,607,217.917,20.035,411,1.044,5%,919,19,-420%,125,256,-600%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Toscana,495,234.592,15.916,431,1.202,8%,1.014,27,-510%,188,509,-360%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Umbria,77,55.479,2.522,290,155,6%,133,15,-500%,22,253,1000%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Valle d'Aosta,23,11.282,513,410,26,5%,19,15,-1360%,7,560,-2220%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Veneto,493,418.637,17.635,361,780,4%,670,14,-360%,110,225,-1060%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
Italia,7.852,4.131.078,352.422,591,16.272,5%,14.280,24,-440%,1.992,334,-310%,Dati della Protezione Civile del 12 Maggio 2021 ore 17:56
