Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,72,73.366,6.095,471,218,4%,200,15,050%,18,139,000%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Basilicata,67,25.795,4.755,859,97,2%,91,16,-900%,6,108,-3330%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Calabria,228,65.039,11.206,592,367,3%,340,18,-200%,27,143,380%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Campania,634,413.418,76.325,1.336,1.174,2%,1.081,19,-330%,93,163,-310%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Emilia-Romagna,328,380.569,22.014,493,1.082,5%,937,21,-660%,145,325,-270%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Friuli Venezia Giulia,56,106.619,5.442,451,77,1%,64,5,-150%,13,108,-1330%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Lazio,466,337.676,30.625,532,1.669,5%,1.454,25,-430%,215,374,-050%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Liguria,85,101.998,2.665,175,278,10%,231,15,-800%,47,308,-600%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Lombardia,936,827.698,37.242,371,2.257,6%,1.920,19,-360%,337,336,-450%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Marche,130,101.322,4.610,305,260,6%,216,14,-730%,44,291,-640%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Molise,11,13.529,263,88,22,8%,18,6,000%,4,133,000%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
P.A. Bolzano,70,72.383,929,174,25,3%,19,4,-950%,6,113,000%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
P.A. Trento,59,45.024,646,118,55,9%,42,8,-870%,13,238,-710%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Piemonte,515,356.969,9.420,218,1.208,13%,1.075,25,-350%,133,308,-430%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Puglia,433,247.334,35.761,905,1.118,3%,991,25,-430%,127,321,240%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Sardegna,69,56.285,13.769,854,233,2%,195,12,-490%,38,236,-500%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Sicilia,603,221.368,15.268,313,840,6%,733,15,-670%,107,219,-090%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Toscana,341,237.783,13.473,365,929,7%,759,21,-540%,170,460,180%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Umbria,47,55.935,2.248,258,122,5%,106,12,-620%,16,184,-590%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Valle d'Aosta,23,11.425,354,283,23,6%,23,18,-1150%,0,000,-10000%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Veneto,333,420.990,13.620,279,607,4%,523,11,-420%,84,172,-450%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Italia,5.506,4.172.525,306.730,514,12.661,4%,11.018,18,-450%,1.643,275,-270%,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
