Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,338,89.722,5.140,400,130,3%,120,9,080%,10,078,2500%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Basilicata,113,31.975,1.213,222,21,2%,20,4,1110%,1,018,000%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Calabria,323,95.450,5.719,305,185,3%,168,9,570%,17,091,-1500%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Campania,1.175,499.992,19.634,346,375,2%,350,6,230%,25,044,1360%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Emilia-Romagna,1.391,467.571,27.715,623,919,3%,837,19,370%,82,184,120%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Friuli Venezia Giulia,763,136.401,8.055,672,327,4%,300,25,-100%,27,225,-360%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Lazio,1.554,435.927,25.439,445,873,3%,760,13,-120%,113,198,660%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Liguria,690,126.523,6.229,413,222,4%,195,13,160%,27,179,380%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Lombardia,3.373,953.255,42.353,425,1.202,3%,1.066,11,240%,136,136,150%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Marche,464,127.191,5.663,377,142,3%,112,7,670%,30,200,-320%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Molise,19,15.325,280,94,12,4%,11,4,-2140%,1,034,000%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
P.A. Bolzano,566,91.984,6.629,1.242,112,2%,95,18,-400%,17,319,000%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
P.A. Trento,255,53.639,2.083,382,76,4%,61,11,-320%,15,275,2500%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Piemonte,1.165,407.850,14.847,347,496,3%,453,11,-220%,43,101,1030%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Puglia,468,281.981,4.833,123,159,3%,141,4,370%,18,046,590%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Sardegna,138,80.009,3.091,193,97,3%,89,6,-110%,8,050,-1110%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Sicilia,618,329.979,14.009,289,366,3%,320,7,-210%,46,095,000%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Toscana,791,306.558,11.007,300,317,3%,270,7,150%,47,128,220%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Umbria,179,68.553,1.979,229,49,2%,42,5,500%,7,081,-1250%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Valle d'Aosta,60,13.612,731,590,23,3%,22,18,1000%,1,081,000%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Veneto,3.516,538.767,42.565,877,787,2%,667,14,-540%,120,247,-320%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
Italia,17.959,5.152.264,249.214,421,6.890,3%,6.099,10,030%,791,133,190%,Dati della Protezione Civile del 08 Dicembre 2021 ore 18:33
