Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,729,20552,14008,1073,656,5%,590,45,"3,30%",66,"5,05","11,90%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Basilicata,269,5375,4326,777,180,4%,150,27,"7,10%",30,"5,39","11,10%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Calabria,680,11070,7738,402,406,5%,353,18,"-1,40%",53,"2,75","17,80%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Campania,3019,118285,92726,1603,2437,3%,2236,39,"2,10%",201,"3,47","4,70%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Emilia-Romagna,2219,93285,57268,1282,2698,5%,2451,55,"2,40%",247,"5,53","0,00%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Friuli Venezia Giulia,536,19929,10421,860,498,5%,454,37,"11,50%",44,"3,63","-6,40%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Lazio,2538,89219,71255,1215,3374,5%,3066,52,"-1,10%",308,"5,25","10,80%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Liguria,685,44427,16531,1071,1510,9%,1393,90,"0,90%",117,"7,58","5,40%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Lombardia,8448,333356,156567,1550,9045,6%,8151,81,"3,20%",894,"8,85","4,60%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Marche,357,23955,14511,956,603,4%,525,35,"5,20%",78,"5,14","0,00%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Molise,147,3268,2201,728,69,3%,60,20,"7,10%",9,"2,98","28,60%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
P.A. Bolzano,258,18104,10701,2011,526,5%,482,91,"-1,00%",44,"8,27","2,30%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
P.A. Trento,276,13025,2994,552,423,14%,388,71,"0,50%",35,"6,45","9,40%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Piemonte,2606,131547,73786,1700,5534,8%,5150,119,"1,50%",384,"8,85","1,60%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Puglia,1234,36716,26607,664,1497,6%,1316,33,"1,60%",181,"4,52","-0,50%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Sardegna,502,16096,10784,661,576,5%,512,31,"0,40%",64,"3,93","1,60%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Sicilia,1698,44691,30756,619,1732,6%,1505,30,"0,30%",227,"4,57","1,30%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Toscana,2361,84197,54152,1455,2069,4%,1792,48,"0,80%",277,"7,44","-2,50%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Umbria,351,19510,11244,1277,438,4%,368,42,"-1,90%",70,"7,95","-2,80%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Valle d'Aosta,154,5499,2163,1723,169,8%,152,121,"0,70%",17,"13,55","6,30%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Veneto,3124,105966,63071,1285,2246,4%,1980,40,"-0,30%",266,"5,42","5,60%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
Italia,32191,1238072,733810,1218,36686,5%,33074,55,"1,70%",3612,"6,00","3,40%",Dati della Protezione Civile del 17 Novembre 2020 ore 20:18
