Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,145,84.246,2.606,201,88,3%,82,6,120%,6,046,000%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Basilicata,24,31.019,881,159,25,3%,24,4,000%,1,018,000%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Calabria,202,89.210,3.625,191,118,3%,109,6,-090%,9,048,000%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Campania,959,473.989,11.285,198,307,3%,290,5,250%,17,030,-1500%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Emilia-Romagna,617,437.457,9.369,210,403,4%,363,8,370%,40,090,-240%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Friuli Venezia Giulia,650,120.887,4.013,333,146,4%,127,11,080%,19,158,000%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Lazio,894,402.231,11.436,199,603,5%,535,9,270%,68,118,970%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Liguria,241,116.667,1.791,117,111,6%,102,7,000%,9,059,-1000%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Lombardia,1.066,902.069,13.035,130,454,3%,409,4,170%,45,045,710%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Marche,230,117.941,2.936,194,91,3%,70,5,-140%,21,139,-450%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Molise,12,14.775,186,62,7,4%,6,2,000%,1,033,000%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
P.A. Bolzano,425,81.285,2.942,552,73,2%,68,13,000%,5,094,2500%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
P.A. Trento,75,49.990,637,117,22,3%,20,4,530%,2,037,000%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Piemonte,376,388.370,5.302,123,266,5%,243,6,750%,23,053,-420%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Puglia,262,275.150,3.565,90,174,5%,155,4,260%,19,048,-500%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Sardegna,114,76.849,1.702,106,55,3%,47,3,-600%,8,050,3330%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Sicilia,604,313.267,8.859,182,368,4%,321,7,030%,47,096,-600%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Toscana,509,293.343,6.980,189,295,4%,271,7,150%,24,065,-770%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Umbria,66,66.028,1.446,166,40,3%,34,4,000%,6,069,-1430%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Valle d'Aosta,21,12.393,100,80,5,5%,5,4,-1670%,0,000,000%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Veneto,1.077,488.269,14.224,292,280,2%,228,5,-090%,52,107,200%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
Italia,8.569,4.835.435,106.920,179,3.931,4%,3.509,6,180%,422,071,-020%,Dati della Protezione Civile del 11 Novembre 2021 ore 18:41
