Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,59,1324,12,177,23,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Basilicata,38,376,2,88,13,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Calabria,122,799,12,169,2,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Campania,344,3849,22,548,195,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Emilia-Romagna,376,6538,46,760,0,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Friuli Venezia Giulia,30,1277,9,175,0,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Lazio,528,6421,68,943,243,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Liguria,77,1684,12,218,12,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Lombardia,319,6369,41,1416,114,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Marche,49,951,9,213,61,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Molise,6,176,1,39,26,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
P.A. Bolzano,17,391,1,100,20,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
P.A. Trento,23,517,1,90,0,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Piemonte,133,5824,12,628,99,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Puglia,163,2731,24,482,0,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Sardegna,190,1602,20,204,16,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Sicilia,677,3749,84,911,0,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Toscana,333,5033,41,570,40,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Umbria,53,684,4,91,36,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Valle d'Aosta,4,83,0,33,0,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Veneto,192,6000,45,1000,0,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
Italia,3733,56378,466,8855,900,Dati della Protezione Civile del 21 Agosto 2021 ore 17:39
